City,Country,Gas,Unit,Week_Start,Week_End,Year,Month,Smog_Period,Mean_Value,Filled,Fill_Method,Geom_Source
Kathmandu,Nepal,AerosolIndex,unitless,2020-02-02,2020-02-09,2020,2,PostSmog,-1.4368828456883735,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-02-09,2020-02-16,2020,2,PostSmog,-1.1271465448650386,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-02-16,2020-02-23,2020,2,PostSmog,-1.040872811994732,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-02-23,2020-03-01,2020,2,PostSmog,-1.5671896740054958,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-03-01,2020-03-08,2020,3,PostSmog,-1.294501680760601,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-03-08,2020-03-15,2020,3,PostSmog,-1.4398154801692682,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-03-15,2020-03-22,2020,3,PostSmog,-1.5905830381220318,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-03-22,2020-03-29,2020,3,PostSmog,-1.2304591948721073,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-03-29,2020-04-05,2020,3,PostSmog,-1.294409286874517,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-04-05,2020-04-12,2020,4,PreSmog,-0.9770592099496784,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-04-12,2020-04-19,2020,4,PreSmog,-1.3240729990659628,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-04-19,2020-04-26,2020,4,PreSmog,-1.0800995253980938,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-04-26,2020-05-03,2020,4,PreSmog,-1.5088668012986517,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-05-03,2020-05-10,2020,5,PreSmog,-1.3893015789296743,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-05-10,2020-05-17,2020,5,PreSmog,-1.464669009509362,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-05-17,2020-05-24,2020,5,PreSmog,-1.675353350157387,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-05-24,2020-05-31,2020,5,PreSmog,-1.7453834975950524,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-05-31,2020-06-07,2020,5,PreSmog,-1.4768891078591375,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-06-07,2020-06-14,2020,6,PreSmog,-1.489303382505263,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-06-14,2020-06-21,2020,6,PreSmog,-1.4614134805281394,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-06-21,2020-06-28,2020,6,PreSmog,-1.071563146850687,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-06-28,2020-07-05,2020,6,PreSmog,-1.2458778129511128,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-07-05,2020-07-12,2020,7,PreSmog,-1.6337453665361483,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-07-12,2020-07-19,2020,7,PreSmog,-1.5086580922913633,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-07-19,2020-07-26,2020,7,PreSmog,-1.3228225220502792,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-07-26,2020-08-02,2020,7,PreSmog,-1.350633602848573,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-08-02,2020-08-09,2020,8,PreSmog,-1.588122282956713,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-08-09,2020-08-16,2020,8,PreSmog,-1.1187539101953747,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-08-16,2020-08-23,2020,8,PreSmog,-1.5142505785081952,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-08-23,2020-08-30,2020,8,PreSmog,-1.5838405133378577,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-08-30,2020-09-06,2020,8,PreSmog,-1.7572784603850915,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-09-06,2020-09-13,2020,9,PreSmog,-1.7228021913466536,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-09-13,2020-09-20,2020,9,PreSmog,-1.5117391076409863,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-09-20,2020-09-27,2020,9,PreSmog,-1.2830771096839604,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-09-27,2020-10-04,2020,9,PreSmog,-1.7156099259249318,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-10-04,2020-10-11,2020,10,PreSmog,-1.8135944802372703,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-10-11,2020-10-18,2020,10,PreSmog,-1.7257713655072748,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-10-18,2020-10-25,2020,10,PreSmog,-1.7796345392503885,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-10-25,2020-11-01,2020,10,PreSmog,-1.400628225991198,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-11-01,2020-11-08,2020,11,DuringSmog,-1.3826523812292493,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-11-08,2020-11-15,2020,11,DuringSmog,-1.3612113787836857,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-11-15,2020-11-22,2020,11,DuringSmog,-1.4788910599648466,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-11-22,2020-11-29,2020,11,DuringSmog,-1.5593528450802667,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-11-29,2020-12-06,2020,11,DuringSmog,-1.277587360059658,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-12-06,2020-12-13,2020,12,DuringSmog,-1.7319597686089203,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-12-13,2020-12-20,2020,12,DuringSmog,-1.242674071675967,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-12-20,2020-12-27,2020,12,DuringSmog,-1.3797527678644526,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2020-12-27,2021-01-03,2020,12,DuringSmog,-1.3953283042121452,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-01-03,2021-01-10,2021,1,PostSmog,-1.1820422432197464,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-01-10,2021-01-17,2021,1,PostSmog,-1.325251367300499,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-01-17,2021-01-24,2021,1,PostSmog,-1.534376432812945,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-01-24,2021-01-31,2021,1,PostSmog,-1.4339783934730927,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-01-31,2021-02-07,2021,1,PostSmog,-1.088823922804418,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-02-07,2021-02-14,2021,2,PostSmog,-1.3913049880848938,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-02-14,2021-02-21,2021,2,PostSmog,-1.553964067764649,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-02-21,2021-02-28,2021,2,PostSmog,-1.301700909253817,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-02-28,2021-03-07,2021,2,PostSmog,-1.2029873298204028,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-03-07,2021-03-14,2021,3,PostSmog,-1.559687910593033,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-03-14,2021-03-21,2021,3,PostSmog,-0.931544811249202,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-03-21,2021-03-28,2021,3,PostSmog,-0.128484886207734,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-03-28,2021-04-04,2021,3,PostSmog,-0.0177042610719668,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-04-04,2021-04-11,2021,4,PreSmog,0.1805331402640525,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-04-11,2021-04-18,2021,4,PreSmog,-0.0741274420349952,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-04-18,2021-04-25,2021,4,PreSmog,-1.4642911217597634,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-04-25,2021-05-02,2021,4,PreSmog,-1.263517270303446,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-05-02,2021-05-09,2021,5,PreSmog,-1.2772721838192909,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-05-09,2021-05-16,2021,5,PreSmog,-1.3716243984202297,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-05-16,2021-05-23,2021,5,PreSmog,-1.654740479861163,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-05-23,2021-05-30,2021,5,PreSmog,-1.3193715725015631,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-05-30,2021-06-06,2021,5,PreSmog,-1.9475733380278748,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-06-06,2021-06-13,2021,6,PreSmog,-1.720092713228416,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-06-13,2021-06-20,2021,6,PreSmog,-1.1868506399074,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-06-20,2021-06-27,2021,6,PreSmog,-1.610659010448892,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-06-27,2021-07-04,2021,6,PreSmog,-1.3183304387834751,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-07-04,2021-07-11,2021,7,PreSmog,-0.8323042022017642,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-07-11,2021-07-18,2021,7,PreSmog,-0.8501769529201708,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-07-18,2021-07-25,2021,7,PreSmog,-0.9760808596096407,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-07-25,2021-08-01,2021,7,PreSmog,-1.0604542880325796,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-08-01,2021-08-08,2021,8,PreSmog,-0.9001195994355747,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-08-08,2021-08-15,2021,8,PreSmog,-1.139565866871081,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-08-15,2021-08-22,2021,8,PreSmog,-1.0197431327502295,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-08-22,2021-08-29,2021,8,PreSmog,-0.7823461472249824,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-08-29,2021-09-05,2021,8,PreSmog,-0.966109012271849,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-09-05,2021-09-12,2021,9,PreSmog,-1.192463285848268,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-09-12,2021-09-19,2021,9,PreSmog,-0.7453969161921298,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-09-19,2021-09-26,2021,9,PreSmog,-1.0771040960738707,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-09-26,2021-10-03,2021,9,PreSmog,-1.264698073330878,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-10-03,2021-10-10,2021,10,PreSmog,-0.8600129052716439,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-10-10,2021-10-17,2021,10,PreSmog,-0.2192505282454397,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-10-17,2021-10-24,2021,10,PreSmog,-1.0389226651009464,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-10-24,2021-10-31,2021,10,PreSmog,-0.4501624030507579,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-10-31,2021-11-07,2021,10,PreSmog,-0.1350371342563465,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-11-07,2021-11-14,2021,11,DuringSmog,-0.2633709993548192,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-11-14,2021-11-21,2021,11,DuringSmog,-0.1578964442580151,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-11-21,2021-11-28,2021,11,DuringSmog,-0.2119372006485262,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-11-28,2021-12-05,2021,11,DuringSmog,-0.3158995514581543,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-12-05,2021-12-12,2021,12,DuringSmog,-0.0223622207329333,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-12-12,2021-12-19,2021,12,DuringSmog,0.169798422213376,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-12-19,2021-12-26,2021,12,DuringSmog,-0.1299351217016856,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2021-12-26,2022-01-02,2021,12,DuringSmog,-0.6888765409569778,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-01-02,2022-01-09,2022,1,PostSmog,-0.4214947022340869,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-01-09,2022-01-16,2022,1,PostSmog,-0.72089356716672,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-01-16,2022-01-23,2022,1,PostSmog,-0.6491994583800536,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-01-23,2022-01-30,2022,1,PostSmog,-0.4234473185717564,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-01-30,2022-02-06,2022,1,PostSmog,-0.5236926494872052,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-02-06,2022-02-13,2022,2,PostSmog,-0.5715743254741873,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-02-13,2022-02-20,2022,2,PostSmog,-0.3840457608234059,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-02-20,2022-02-27,2022,2,PostSmog,-0.2663815498723888,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-02-27,2022-03-06,2022,2,PostSmog,-0.2204291753507567,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-03-06,2022-03-13,2022,3,PostSmog,0.3134300936097181,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-03-13,2022-03-20,2022,3,PostSmog,0.167152766506306,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-03-20,2022-03-27,2022,3,PostSmog,-0.4331753123970154,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-03-27,2022-04-03,2022,3,PostSmog,-0.280516765669772,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-04-03,2022-04-10,2022,4,PreSmog,-0.1110316157281534,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-04-10,2022-04-17,2022,4,PreSmog,-0.1111369357150232,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-04-17,2022-04-24,2022,4,PreSmog,0.0044954358894381,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-04-24,2022-05-01,2022,4,PreSmog,0.5297163639794774,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-05-01,2022-05-08,2022,5,PreSmog,-0.8645920628555646,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-05-08,2022-05-15,2022,5,PreSmog,-1.0082861381872734,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-05-15,2022-05-22,2022,5,PreSmog,-0.228450797413667,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-05-22,2022-05-29,2022,5,PreSmog,-0.6155913202399386,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-05-29,2022-06-05,2022,5,PreSmog,-0.6971707115077731,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-06-05,2022-06-12,2022,6,PreSmog,-0.6251611340815829,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-06-12,2022-06-19,2022,6,PreSmog,-0.5950757693491445,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-06-19,2022-06-26,2022,6,PreSmog,-1.0257005998815094,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-06-26,2022-07-03,2022,6,PreSmog,-0.9755064671548688,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-07-03,2022-07-10,2022,7,PreSmog,-0.6878813351394233,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-07-10,2022-07-17,2022,7,PreSmog,-0.8475393202932191,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-07-17,2022-07-24,2022,7,PreSmog,-0.4878995720850916,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-07-24,2022-07-31,2022,7,PreSmog,-0.6331828778514975,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-07-31,2022-08-07,2022,7,PreSmog,-0.6720023842214781,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-08-07,2022-08-14,2022,8,PreSmog,-1.1076560873007977,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-08-14,2022-08-21,2022,8,PreSmog,-0.869816703700223,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-08-21,2022-08-28,2022,8,PreSmog,-0.9617362178992822,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-08-28,2022-09-04,2022,8,PreSmog,-1.0338899934063632,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-09-04,2022-09-11,2022,9,PreSmog,-0.6759399048420504,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-09-11,2022-09-18,2022,9,PreSmog,-0.843723576771067,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-09-18,2022-09-25,2022,9,PreSmog,-1.1093200648060708,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-09-25,2022-10-02,2022,9,PreSmog,-0.8523287986982494,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-10-02,2022-10-09,2022,10,PreSmog,-0.6765605890513698,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-10-09,2022-10-16,2022,10,PreSmog,-0.9426526175956208,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-10-16,2022-10-23,2022,10,PreSmog,-0.2256078055697703,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-10-23,2022-10-30,2022,10,PreSmog,-0.3306604270107382,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-10-30,2022-11-06,2022,10,PreSmog,-0.1231161688948705,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-11-06,2022-11-13,2022,11,DuringSmog,-0.3014836034422051,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-11-13,2022-11-20,2022,11,DuringSmog,-0.2274212974072761,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-11-20,2022-11-27,2022,11,DuringSmog,0.0505523906152218,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-11-27,2022-12-04,2022,11,DuringSmog,-0.1406232654372982,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-12-04,2022-12-11,2022,12,DuringSmog,0.1736604216127174,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-12-11,2022-12-18,2022,12,DuringSmog,-0.0519113838125307,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-12-18,2022-12-25,2022,12,DuringSmog,-0.1983943734410028,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2022-12-25,2023-01-01,2022,12,DuringSmog,0.0823816166333793,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-01-01,2023-01-08,2023,1,PostSmog,-0.0245386192293298,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-01-08,2023-01-15,2023,1,PostSmog,0.05751773842254,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-01-15,2023-01-22,2023,1,PostSmog,0.0288708840609551,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-01-22,2023-01-29,2023,1,PostSmog,-0.1324138002039635,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-01-29,2023-02-05,2023,1,PostSmog,-0.2880677320768737,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-02-05,2023-02-12,2023,2,PostSmog,-0.0386492912460633,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-02-12,2023-02-19,2023,2,PostSmog,0.0719420891503026,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-02-19,2023-02-26,2023,2,PostSmog,-0.322197588689101,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-02-26,2023-03-05,2023,2,PostSmog,-0.4653207558114283,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-03-05,2023-03-12,2023,3,PostSmog,-0.3584097779074767,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-03-12,2023-03-19,2023,3,PostSmog,-0.5039744561893139,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-03-19,2023-03-26,2023,3,PostSmog,-0.9821483046894732,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-03-26,2023-04-02,2023,3,PostSmog,-0.2004967783960163,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-04-02,2023-04-09,2023,4,PreSmog,-0.3786130928978505,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-04-09,2023-04-16,2023,4,PreSmog,0.011412215252478,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-04-16,2023-04-23,2023,4,PreSmog,0.5018180891426871,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-04-23,2023-04-30,2023,4,PreSmog,-0.5283735899991041,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-04-30,2023-05-07,2023,4,PreSmog,-0.579420622193493,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-05-07,2023-05-14,2023,5,PreSmog,-0.0939558547777851,0,observed,shapefile:Nepal_Kathmandu
Kathmandu,Nepal,AerosolIndex,unitless,2023-05-14,2023-05-21,2023,5,PreSmog,-0.3222135455763318,0,observed,shapefile:Nepal_Kathmandu
