City,Country,date,Year,Month,MPSI,MPSI_star,N_elevated,SmogMonth,SmogMonth_refined,Formula detected Smog,Refined detected Smog
Dushanbe,Tajikistan,2025-03,2025,3,-0.33585665487836974,-1.1004560877087401,1,0,0,No,No
Dushanbe,Tajikistan,2025-04,2025,4,-0.41414606061899883,-0.7386934223387182,0,0,0,No,No
Dushanbe,Tajikistan,2025-05,2025,5,-0.36564079188344356,-1.2005554104050495,0,0,0,No,No
Dushanbe,Tajikistan,2025-06,2025,6,-0.09690994306504752,-0.14842666735477988,0,0,0,No,No
Dushanbe,Tajikistan,2025-07,2025,7,-0.0009944709987382617,-0.24996990592008142,1,0,0,No,No
Dushanbe,Tajikistan,2025-08,2025,8,0.22813216377272044,0.2067778224948542,2,0,0,No,No
Dushanbe,Tajikistan,2025-09,2025,9,-0.2853246008857255,0.05308091870698334,0,0,0,No,No
Dushanbe,Tajikistan,2025-10,2025,10,-0.6347353701896014,-0.46205480045679925,0,0,0,No,No
Dushanbe,Tajikistan,2025-11,2025,11,0.5739925416277568,1.8064109057383824,2,0,1,No,Yes
Dushanbe,Tajikistan,2025-12,2025,12,0.10715077429921675,0.47651184062466156,1,0,0,No,No
Dushanbe,Tajikistan,2026-01,2026,1,1.6583662281184552,1.2909419766665697,4,1,0,Yes,No
Dushanbe,Tajikistan,2026-02,2026,2,-0.054983297229434035,0.6239528132110844,0,0,0,No,No
Dushanbe,Tajikistan,2026-03,2026,3,-0.483862257265235,-0.5233240020995664,0,0,0,No,No
Dushanbe,Tajikistan,2026-04,2026,4,-0.4537062618719365,-0.4010548667961372,0,0,0,No,No
Dushanbe,Tajikistan,2026-05,2026,5,-0.2906056276423903,-0.6278027541493737,1,0,0,No,No
Dushanbe,Tajikistan,2026-06,2026,6,-0.375208784109461,-0.36271316683258314,1,0,0,No,No
Faisalabad,Pakistan,2018-07,2018,7,-0.14129665413721504,-1.6310918494318176,1,0,0,No,No
Faisalabad,Pakistan,2018-08,2018,8,-0.3359139176390076,-1.315476092780444,0,0,0,No,No
Faisalabad,Pakistan,2018-09,2018,9,-0.4131270014507143,-0.7673054451605628,0,0,0,No,No
Faisalabad,Pakistan,2018-10,2018,10,0.541836772557611,-0.46946046091026455,0,0,0,No,No
Faisalabad,Pakistan,2018-11,2018,11,-0.05101145288434056,1.3100226137325799,1,0,0,No,No
Faisalabad,Pakistan,2018-12,2018,12,0.39951225355367026,2.87331123455051,3,0,1,No,Yes
Faisalabad,Pakistan,2019-01,2019,1,0.6365575245340891,1.5010255607775624,2,0,0,No,No
Faisalabad,Pakistan,2019-02,2019,2,-0.4156420545803699,0.08597729286033337,0,0,0,No,No
Faisalabad,Pakistan,2019-03,2019,3,-0.32812658049403665,-0.6272134706650091,0,0,0,No,No
Faisalabad,Pakistan,2019-04,2019,4,-0.045361207276845825,-0.07295064329209874,0,0,0,No,No
Faisalabad,Pakistan,2019-05,2019,5,0.8813917933330799,-0.20395881146985245,2,0,0,No,No
Faisalabad,Pakistan,2019-06,2019,6,0.7654002227828066,-1.1980352587027316,2,0,0,No,No
Faisalabad,Pakistan,2019-07,2019,7,-0.5728777548595386,-1.6192697403186,0,0,0,No,No
Faisalabad,Pakistan,2019-08,2019,8,-0.7421470752067856,-0.5698523458903013,0,0,0,No,No
Faisalabad,Pakistan,2019-09,2019,9,-0.5783360377333537,0.33810032470486207,0,0,0,No,No
Faisalabad,Pakistan,2019-10,2019,10,-0.20488148268828352,0.16486554503563236,1,0,0,No,No
Faisalabad,Pakistan,2019-11,2019,11,-0.6659365372727538,0.7479395767204666,0,0,0,No,No
Faisalabad,Pakistan,2019-12,2019,12,1.269959189462005,1.4533719702397148,3,1,0,Yes,No
Faisalabad,Pakistan,2020-01,2020,1,0.3645179016562087,0.4924537455460875,2,0,0,No,No
Faisalabad,Pakistan,2020-02,2020,2,0.21554717727520253,0.13694717867308312,1,0,0,No,No
Faisalabad,Pakistan,2020-03,2020,3,-0.2762379562879221,-0.8670484451939422,1,0,0,No,No
Faisalabad,Pakistan,2020-04,2020,4,-0.16850889485157552,-0.7142107129580448,1,0,0,No,No
Faisalabad,Pakistan,2020-05,2020,5,0.3970323445782117,-0.49196598940406966,1,0,0,No,No
Faisalabad,Pakistan,2020-06,2020,6,0.10338847735330017,-0.8913758139976863,1,0,0,No,No
Faisalabad,Pakistan,2020-07,2020,7,-0.6444734352762131,-0.9731354924874619,0,0,0,No,No
Faisalabad,Pakistan,2020-08,2020,8,-1.2470952664435562,-0.6996075484448514,0,0,0,No,No
Faisalabad,Pakistan,2020-09,2020,9,-0.5140759881596243,-0.09730691522999362,0,0,0,No,No
Faisalabad,Pakistan,2020-10,2020,10,0.03526459830037978,0.0030528894072857637,1,0,0,No,No
Faisalabad,Pakistan,2020-11,2020,11,0.8099468025072649,1.6533778924061375,3,0,0,No,No
Faisalabad,Pakistan,2020-12,2020,12,0.924694239348322,2.4488192116834497,2,0,1,No,Yes
Faisalabad,Pakistan,2021-01,2021,1,0.17124938066219614,1.65036153246846,1,0,0,No,No
Faisalabad,Pakistan,2021-02,2021,2,-0.11900975767235691,0.8050531638448923,1,0,0,No,No
Faisalabad,Pakistan,2021-03,2021,3,-0.4384848160814448,-1.331386056538689,1,0,0,No,No
Faisalabad,Pakistan,2021-04,2021,4,0.052898497131822306,-0.23760650868276462,1,0,0,No,No
Faisalabad,Pakistan,2021-05,2021,5,0.03225826421867504,-0.3752784169690341,1,0,0,No,No
Faisalabad,Pakistan,2021-06,2021,6,-0.29380044872320443,-0.7233285585108039,0,0,0,No,No
Faisalabad,Pakistan,2021-07,2021,7,-0.4018385606229963,-1.3788043762041602,0,0,0,No,No
Faisalabad,Pakistan,2021-08,2021,8,-0.194972279037468,-0.8867113267137686,0,0,0,No,No
Faisalabad,Pakistan,2021-09,2021,9,-0.7058903799545244,-0.5204841686537681,0,0,0,No,No
Faisalabad,Pakistan,2021-10,2021,10,-0.05358156555868465,-0.3731594540194657,1,0,0,No,No
Faisalabad,Pakistan,2021-11,2021,11,0.7120423555793451,1.6347133258048085,3,0,0,No,No
Faisalabad,Pakistan,2021-12,2021,12,1.239129310058642,1.7366308441742984,2,1,0,Yes,No
Faisalabad,Pakistan,2022-01,2022,1,0.7494809037823951,1.2005026957487681,2,0,0,No,No
Faisalabad,Pakistan,2022-02,2022,2,0.6567681238965699,-0.22212425525897084,3,0,0,No,No
Faisalabad,Pakistan,2022-03,2022,3,0.4424947900602006,0.45935191011558,1,0,0,No,No
Faisalabad,Pakistan,2022-04,2022,4,0.639765392451021,-0.5742605200697046,1,0,0,No,No
Faisalabad,Pakistan,2022-05,2022,5,0.7015346045490944,-0.45328606130326726,1,0,0,No,No
Faisalabad,Pakistan,2022-06,2022,6,0.22448385925139852,-1.0745717050036077,1,0,0,No,No
Faisalabad,Pakistan,2022-07,2022,7,-1.0183295283204619,-1.0475194054237371,0,0,0,No,No
Faisalabad,Pakistan,2022-08,2022,8,-1.2756572612262467,-0.9857747029339979,0,0,0,No,No
Faisalabad,Pakistan,2022-09,2022,9,-0.7623121945044281,-0.716050961388063,0,0,0,No,No
Faisalabad,Pakistan,2022-10,2022,10,-0.27260493967970933,-0.03835822272907258,0,0,0,No,No
Faisalabad,Pakistan,2022-11,2022,11,-0.19670060280902585,1.3221122092132254,0,0,0,No,No
Faisalabad,Pakistan,2022-12,2022,12,0.1110768525491983,2.1299790190328336,1,0,0,No,No
Faisalabad,Pakistan,2023-01,2023,1,0.2527101826948415,1.6263797903981438,2,0,0,No,No
Faisalabad,Pakistan,2023-02,2023,2,-0.41166284437773293,0.2899813566189196,0,0,0,No,No
Faisalabad,Pakistan,2023-03,2023,3,-0.7928836168886004,-0.30604461155185736,0,0,0,No,No
Faisalabad,Pakistan,2023-04,2023,4,0.20351389506870352,-1.18075883389693,1,0,0,No,No
Faisalabad,Pakistan,2023-05,2023,5,0.46723691266414946,-1.1443789548675811,2,0,0,No,No
Faisalabad,Pakistan,2023-06,2023,6,-0.10228259025651268,-0.7874246260692693,0,0,0,No,No
Faisalabad,Pakistan,2023-07,2023,7,-0.8149472475106322,-0.27377440785180673,0,0,0,No,No
Faisalabad,Pakistan,2023-08,2023,8,-0.3326172653906928,-0.914162905734788,1,0,0,No,No
Faisalabad,Pakistan,2023-09,2023,9,-0.5297892473119088,-0.20187713497531176,0,0,0,No,No
Faisalabad,Pakistan,2023-10,2023,10,0.13173854253117284,0.2742361035567407,1,0,0,No,No
Faisalabad,Pakistan,2023-11,2023,11,0.8504836964582589,0.6025078752463486,1,0,0,No,No
Faisalabad,Pakistan,2023-12,2023,12,1.0784995823189547,2.015316349127381,2,1,1,Yes,Yes
Faisalabad,Pakistan,2024-01,2024,1,1.064965457646505,1.8426354252804726,2,1,1,Yes,Yes
Faisalabad,Pakistan,2024-02,2024,2,-0.007353879221333748,-0.05544626477633108,1,0,0,No,No
Faisalabad,Pakistan,2024-03,2024,3,-0.2995873635586936,-0.4706230467453514,0,0,0,No,No
Faisalabad,Pakistan,2024-04,2024,4,0.20128244141486512,-0.8388281425082516,1,0,0,No,No
Faisalabad,Pakistan,2024-05,2024,5,0.5854020270469243,-0.41893260204280214,2,0,0,No,No
Faisalabad,Pakistan,2024-06,2024,6,0.1253864990904235,-0.640914396338486,0,0,0,No,No
Faisalabad,Pakistan,2024-07,2024,7,-0.8160496554115862,-0.738680507772023,0,0,0,No,No
Faisalabad,Pakistan,2024-08,2024,8,-1.2053899812798348,-0.4387092996039049,0,0,0,No,No
Faisalabad,Pakistan,2024-09,2024,9,-0.5861903096830497,-0.1208690484355549,0,0,0,No,No
Faisalabad,Pakistan,2024-10,2024,10,-0.09319578956211874,0.41209416808698895,0,0,0,No,No
Faisalabad,Pakistan,2024-11,2024,11,0.7971102843829987,0.6872207325692173,2,0,0,No,No
Faisalabad,Pakistan,2024-12,2024,12,0.23362026913490236,0.7810529822860319,1,0,0,No,No
Faisalabad,Pakistan,2025-01,2025,1,0.5903250698134703,1.5304509299836575,2,0,0,No,No
Faisalabad,Pakistan,2025-02,2025,2,-0.04376840142738214,-0.7456603385760454,1,0,0,No,No
Faisalabad,Pakistan,2025-03,2025,3,-0.18463221915744837,-0.8794856238184223,1,0,0,No,No
Faisalabad,Pakistan,2025-04,2025,4,0.7960186924450274,-0.3693527674394103,3,0,0,No,No
Faisalabad,Pakistan,2025-05,2025,5,0.9655606004526198,-0.49186561403568635,2,0,0,No,No
Faisalabad,Pakistan,2025-06,2025,6,0.10358612767473785,-0.4852708410596722,0,0,0,No,No
Faisalabad,Pakistan,2025-07,2025,7,-0.920421114655127,-0.6463202646546626,0,0,0,No,No
Faisalabad,Pakistan,2025-08,2025,8,-1.0653404985358734,-0.8096818740148879,0,0,0,No,No
Faisalabad,Pakistan,2025-09,2025,9,-0.8855060238481283,-0.7753332309175884,0,0,0,No,No
Faisalabad,Pakistan,2025-10,2025,10,0.014551867766194816,0.2692924367245367,0,0,0,No,No
Faisalabad,Pakistan,2025-11,2025,11,0.47455286859879475,1.6179802836780712,2,0,0,No,No
Faisalabad,Pakistan,2025-12,2025,12,0.15507303087310564,1.7852469041301102,2,0,0,No,No
Faisalabad,Pakistan,2026-01,2026,1,0.4191731569729346,2.5938766288594546,2,0,1,No,Yes
Faisalabad,Pakistan,2026-02,2026,2,-0.26869733861011225,0.2756062963280083,0,0,0,No,No
Faisalabad,Pakistan,2026-03,2026,3,-0.6548529868531229,-0.5595338246355368,0,0,0,No,No
Faisalabad,Pakistan,2026-04,2026,4,-0.1367628852304927,-1.0292932141547246,0,0,0,No,No
Faisalabad,Pakistan,2026-05,2026,5,0.716471606078496,-0.20599697081209542,3,0,0,No,No
Faisalabad,Pakistan,2026-06,2026,6,-0.0753315523576931,-1.0746589155851187,1,0,0,No,No
Gurugram,India,2018-07,2018,7,-0.3898226267021173,-1.6587045391643507,1,0,0,No,No
Gurugram,India,2018-08,2018,8,-0.7388751579432422,-0.7546480776525385,0,0,0,No,No
Gurugram,India,2018-09,2018,9,-0.39964458440369527,-0.8070286913794685,0,0,0,No,No
Gurugram,India,2018-10,2018,10,0.6620293263258751,-0.19684087343439055,1,0,0,No,No
Gurugram,India,2018-11,2018,11,0.42119939603341106,1.0191890023653034,1,0,0,No,No
Gurugram,India,2018-12,2018,12,0.4451136466897669,2.3980331792654446,2,0,1,No,Yes
Gurugram,India,2019-01,2019,1,0.2915443154573933,1.4135702001610937,1,0,0,No,No
Gurugram,India,2019-02,2019,2,-0.18164334456573458,1.6101306063510967,1,0,0,No,No
Gurugram,India,2019-03,2019,3,-0.018687763037243014,0.13943558710232903,0,0,0,No,No
Gurugram,India,2019-04,2019,4,0.6830366989052923,0.09007996306199662,1,0,0,No,No
Gurugram,India,2019-05,2019,5,0.3631516156145703,-1.1333912426020571,1,0,0,No,No
Gurugram,India,2019-06,2019,6,0.4544637563686879,-1.0055646022104499,1,0,0,No,No
Gurugram,India,2019-07,2019,7,-0.6765558519289356,-1.8806363924952518,0,0,0,No,No
Gurugram,India,2019-08,2019,8,-0.9643625071614741,-0.9433664705705773,0,0,0,No,No
Gurugram,India,2019-09,2019,9,-0.8677499585283858,-0.4863719254981168,0,0,0,No,No
Gurugram,India,2019-10,2019,10,0.18615919680137988,0.3324258293811254,1,0,0,No,No
Gurugram,India,2019-11,2019,11,-0.2755330061651323,0.5608121764384068,1,0,0,No,No
Gurugram,India,2019-12,2019,12,1.0061768482395825,1.3028762708804007,3,1,0,Yes,No
Gurugram,India,2020-01,2020,1,0.3595861638264003,1.1358937397078874,2,0,0,No,No
Gurugram,India,2020-02,2020,2,0.4396864168839902,0.42521485252287505,1,0,0,No,No
Gurugram,India,2020-03,2020,3,0.08531126297925061,-0.5394395680137503,1,0,0,No,No
Gurugram,India,2020-04,2020,4,0.3039915117653072,-0.9674282864180033,1,0,0,No,No
Gurugram,India,2020-05,2020,5,0.37379682409701415,-0.7705012848899451,1,0,0,No,No
Gurugram,India,2020-06,2020,6,-0.17347081292386896,-1.196714049845808,1,0,0,No,No
Gurugram,India,2020-07,2020,7,-1.1046799487034429,-1.208486479770097,0,0,0,No,No
Gurugram,India,2020-08,2020,8,-1.3470535665226575,-0.9511782547627208,0,0,0,No,No
Gurugram,India,2020-09,2020,9,-0.6454332158687722,-0.011343464447650331,0,0,0,No,No
Gurugram,India,2020-10,2020,10,0.5076998711910463,0.7931706161096548,2,0,0,No,No
Gurugram,India,2020-11,2020,11,0.9160466697498464,1.3576282974404157,4,0,0,No,No
Gurugram,India,2020-12,2020,12,0.2845188235258913,1.9331838823671408,2,0,1,No,Yes
Gurugram,India,2021-01,2021,1,-0.04583768355538389,1.976308043191582,2,0,1,No,Yes
Gurugram,India,2021-02,2021,2,0.12305303418921461,1.1928171874242877,0,0,0,No,No
Gurugram,India,2021-03,2021,3,-0.06392411597578984,-0.6296804452915767,0,0,0,No,No
Gurugram,India,2021-04,2021,4,0.6622539967435835,0.20770019011583393,2,0,0,No,No
Gurugram,India,2021-05,2021,5,-0.0729994116600063,-0.31130260651798336,1,0,0,No,No
Gurugram,India,2021-06,2021,6,-0.11793872504043504,-0.7676515866536185,0,0,0,No,No
Gurugram,India,2021-07,2021,7,-0.6428554527881932,-1.7488043502775124,0,0,0,No,No
Gurugram,India,2021-08,2021,8,-0.6640724728696445,-1.1014756332139304,0,0,0,No,No
Gurugram,India,2021-09,2021,9,-0.9283873433361507,-1.1809682818903768,0,0,0,No,No
Gurugram,India,2021-10,2021,10,0.11337923512729106,-0.07270311285588071,1,0,0,No,No
Gurugram,India,2021-11,2021,11,0.8876520604005925,1.2253642984705335,3,0,0,No,No
Gurugram,India,2021-12,2021,12,0.7496768787649108,1.210396297498655,2,0,0,No,No
Gurugram,India,2022-01,2022,1,0.199383814611448,0.48942137234697225,0,0,0,No,No
Gurugram,India,2022-02,2022,2,0.2638935548771505,-0.06385376421328638,1,0,0,No,No
Gurugram,India,2022-03,2022,3,0.43301526114611233,0.039556467342009155,0,0,0,No,No
Gurugram,India,2022-04,2022,4,0.5617169619708647,-0.8163631443292777,2,0,0,No,No
Gurugram,India,2022-05,2022,5,0.8932092975563268,-0.5000353765152763,2,0,0,No,No
Gurugram,India,2022-06,2022,6,0.0012111479534907654,-0.9345243967454153,0,0,0,No,No
Gurugram,India,2022-07,2022,7,-1.1566266537926844,-1.4218601986841115,0,0,0,No,No
Gurugram,India,2022-08,2022,8,-1.211767317580998,-1.1818048625314217,0,0,0,No,No
Gurugram,India,2022-09,2022,9,-0.6772841316352638,-0.49429965530470926,0,0,0,No,No
Gurugram,India,2022-10,2022,10,0.10282274408850929,0.4544049166091223,0,0,0,No,No
Gurugram,India,2022-11,2022,11,0.19415166869503242,1.6253294183688791,1,0,0,No,No
Gurugram,India,2022-12,2022,12,0.39627365211001603,2.8040292236565123,2,0,1,No,Yes
Gurugram,India,2023-01,2023,1,0.2778427293323374,2.1252165915784746,2,0,1,No,Yes
Gurugram,India,2023-02,2023,2,-0.2945612569114077,0.7733744895612004,0,0,0,No,No
Gurugram,India,2023-03,2023,3,-0.31366248187047674,-0.24754540013234855,0,0,0,No,No
Gurugram,India,2023-04,2023,4,0.5831870187320861,-0.6770190931127725,1,0,0,No,No
Gurugram,India,2023-05,2023,5,0.3719380221011678,-1.3819723774330066,2,0,0,No,No
Gurugram,India,2023-06,2023,6,-0.3210702672873794,-1.2089572155631372,0,0,0,No,No
Gurugram,India,2023-07,2023,7,-1.1171716899258595,-0.8212727111052118,0,0,0,No,No
Gurugram,India,2023-08,2023,8,-0.7402607796785168,-0.7653741792674745,0,0,0,No,No
Gurugram,India,2023-09,2023,9,-0.4943676068265829,-0.21118864565749335,0,0,0,No,No
Gurugram,India,2023-10,2023,10,0.48127725083512346,0.4205870999681471,1,0,0,No,No
Gurugram,India,2023-11,2023,11,0.7702744265861491,0.10857565506359973,2,0,0,No,No
Gurugram,India,2023-12,2023,12,0.7965746349133587,1.8855757861000237,2,0,1,No,Yes
Gurugram,India,2024-01,2024,1,0.9248330406709684,1.4646437437456303,2,0,0,No,No
Gurugram,India,2024-02,2024,2,0.05333551917444981,0.5335303485913292,1,0,0,No,No
Gurugram,India,2024-03,2024,3,0.15149333655885505,0.1568565468871615,1,0,0,No,No
Gurugram,India,2024-04,2024,4,0.5083567985947929,-1.2008144139856298,1,0,0,No,No
Gurugram,India,2024-05,2024,5,0.9147577617580207,-0.4293326045034697,2,0,0,No,No
Gurugram,India,2024-06,2024,6,0.08521375631419661,-0.8165984960452274,0,0,0,No,No
Gurugram,India,2024-07,2024,7,-1.105462824124714,-0.9635046542892425,0,0,0,No,No
Gurugram,India,2024-08,2024,8,-1.2972102268146275,-0.7252775195328252,0,0,0,No,No
Gurugram,India,2024-09,2024,9,-0.906992026273589,-0.3094784813754016,0,0,0,No,No
Gurugram,India,2024-10,2024,10,0.04849957655013272,0.6572852223096776,0,0,0,No,No
Gurugram,India,2024-11,2024,11,0.6613621803249782,0.8923519734293178,2,0,0,No,No
Gurugram,India,2024-12,2024,12,-0.038186892733467225,0.7403383347686943,0,0,0,No,No
Gurugram,India,2025-01,2025,1,0.13352798775941693,0.6971811986724183,0,0,0,No,No
Gurugram,India,2025-02,2025,2,0.10469354874848338,-0.18279255029948369,0,0,0,No,No
Gurugram,India,2025-03,2025,3,0.14215502436630686,-0.6348195788631866,1,0,0,No,No
Gurugram,India,2025-04,2025,4,0.9811931637930945,-0.8089699866326125,3,0,0,No,No
Gurugram,India,2025-05,2025,5,0.43532807841722604,-0.7987458240888496,1,0,0,No,No
Gurugram,India,2025-06,2025,6,-0.09092228581675857,-0.7056462664708995,0,0,0,No,No
Gurugram,India,2025-07,2025,7,-0.9974945543104198,-0.7339416551265742,0,0,0,No,No
Gurugram,India,2025-08,2025,8,-0.9784154610861148,-0.32777495892885145,0,0,0,No,No
Gurugram,India,2025-09,2025,9,-0.6932815005367114,-0.5829655961752462,0,0,0,No,No
Gurugram,India,2025-10,2025,10,0.032300232100500856,0.30837096594303065,0,0,0,No,No
Gurugram,India,2025-11,2025,11,0.8717476489686888,2.4326544271954114,3,0,1,No,Yes
Gurugram,India,2025-12,2025,12,0.05916811759628772,1.3374498247748376,1,0,0,No,No
Gurugram,India,2026-01,2026,1,-0.3422947248143018,1.265593144809692,1,0,0,No,No
Gurugram,India,2026-02,2026,2,-0.010596306392820498,1.1313354134308662,0,0,0,No,No
Gurugram,India,2026-03,2026,3,-0.09778756807376679,0.9138671676386354,1,0,0,No,No
Gurugram,India,2026-04,2026,4,0.3772970162618637,-0.4731780827191644,0,0,0,No,No
Gurugram,India,2026-05,2026,5,0.44945774364401514,-1.021328766251979,2,0,0,No,No
Gurugram,India,2026-06,2026,6,-0.3760761606249935,-1.8162888769080425,1,0,0,No,No
Hanoi,Vietnam,2018-07,2018,7,-0.2641095794618804,-2.130659878979528,2,0,0,No,No
Hanoi,Vietnam,2018-08,2018,8,-0.23202409563706597,-0.5113831354667069,1,0,0,No,No
Hanoi,Vietnam,2018-09,2018,9,-0.46665342870451826,-0.4973061593802027,0,0,0,No,No
Hanoi,Vietnam,2018-10,2018,10,0.0859127501516154,0.2473646299730639,0,0,0,No,No
Hanoi,Vietnam,2018-11,2018,11,0.5955044610685305,2.150904269903432,2,0,1,No,Yes
Hanoi,Vietnam,2018-12,2018,12,0.28136989258331824,0.7410802739499398,1,0,0,No,No
Hanoi,Vietnam,2019-01,2019,1,0.03509816636311323,1.3462208308217603,0,0,0,No,No
Hanoi,Vietnam,2019-02,2019,2,-0.20736613156177103,-0.036474174734601406,0,0,0,No,No
Hanoi,Vietnam,2019-03,2019,3,0.5461150442011065,-0.7508278814829652,2,0,0,No,No
Hanoi,Vietnam,2019-04,2019,4,0.32008826044411254,-1.0478451904038435,2,0,0,No,No
Hanoi,Vietnam,2019-05,2019,5,0.3968951658253857,-0.3217784890454845,1,0,0,No,No
Hanoi,Vietnam,2019-06,2019,6,-0.3659507121239158,-0.9564964041369075,1,0,0,No,No
Hanoi,Vietnam,2019-07,2019,7,-0.7121696320450391,-1.4413345637933221,0,0,0,No,No
Hanoi,Vietnam,2019-08,2019,8,-0.437241493088904,-0.6479436662032363,1,0,0,No,No
Hanoi,Vietnam,2019-09,2019,9,-0.30902043564900195,-0.15574006938974272,0,0,0,No,No
Hanoi,Vietnam,2019-10,2019,10,0.09310071263854787,0.7356350969284259,1,0,0,No,No
Hanoi,Vietnam,2019-11,2019,11,0.3419498217354992,1.7763070331429864,2,0,0,No,No
Hanoi,Vietnam,2019-12,2019,12,0.29850123326087113,1.5002774782969244,1,0,0,No,No
Hanoi,Vietnam,2020-01,2020,1,0.41192808334567754,1.8107291418099787,1,0,0,No,No
Hanoi,Vietnam,2020-02,2020,2,0.390214393098241,0.23214843642186106,1,0,0,No,No
Hanoi,Vietnam,2020-03,2020,3,1.2767815799063897,-0.18071603871154285,2,0,0,No,No
Hanoi,Vietnam,2020-04,2020,4,0.7895710421292668,0.3870457056442952,3,0,0,No,No
Hanoi,Vietnam,2020-05,2020,5,-0.28857450486754865,-1.1291884879105842,1,0,0,No,No
Hanoi,Vietnam,2020-06,2020,6,-0.421302395371855,-1.0788190278798244,0,0,0,No,No
Hanoi,Vietnam,2020-07,2020,7,-0.7991415639875573,-1.5518440470001074,0,0,0,No,No
Hanoi,Vietnam,2020-08,2020,8,-0.505042070738887,-1.0756403054703119,0,0,0,No,No
Hanoi,Vietnam,2020-09,2020,9,-0.17965305977614326,-0.23296198582339828,0,0,0,No,No
Hanoi,Vietnam,2020-10,2020,10,-0.5067127380149433,0.19912627573550884,0,0,0,No,No
Hanoi,Vietnam,2020-11,2020,11,-0.08766284124190252,1.1116429726265131,0,0,0,No,No
Hanoi,Vietnam,2020-12,2020,12,-0.08040592448073683,1.5084773605576065,1,0,0,No,No
Hanoi,Vietnam,2021-01,2021,1,0.30132878223201676,2.6298739912292697,2,0,1,No,Yes
Hanoi,Vietnam,2021-02,2021,2,0.8938031146960604,1.3132912903820364,2,0,0,No,No
Hanoi,Vietnam,2021-03,2021,3,0.6646680677606909,-0.44254594941373604,2,0,0,No,No
Hanoi,Vietnam,2021-04,2021,4,0.2631392735754269,-0.33005104893010584,0,0,0,No,No
Hanoi,Vietnam,2021-05,2021,5,-0.47275120028749756,-0.5499746922097133,0,0,0,No,No
Hanoi,Vietnam,2021-06,2021,6,-0.6133845774066164,-0.44528909733479305,0,0,0,No,No
Hanoi,Vietnam,2021-07,2021,7,-0.3325140320845238,-1.645540185358002,1,0,0,No,No
Hanoi,Vietnam,2021-08,2021,8,-0.41962423243827623,-1.3389414171158198,0,0,0,No,No
Hanoi,Vietnam,2021-09,2021,9,-0.28622229909883484,-0.8667640188116205,0,0,0,No,No
Hanoi,Vietnam,2021-10,2021,10,-0.07903511335521748,0.43587202548974924,0,0,0,No,No
Hanoi,Vietnam,2021-11,2021,11,0.03412428710809978,0.5660223783699,0,0,0,No,No
Hanoi,Vietnam,2021-12,2021,12,0.04646792929867224,0.6740467237028331,0,0,0,No,No
Hanoi,Vietnam,2022-01,2022,1,0.2975246089410581,1.3469339059605618,1,0,0,No,No
Hanoi,Vietnam,2022-02,2022,2,-0.18628736587453226,-0.5090554393711094,0,0,0,No,No
Hanoi,Vietnam,2022-03,2022,3,0.7669632433484797,0.4400629936004363,2,0,0,No,No
Hanoi,Vietnam,2022-04,2022,4,1.1636891220657553,-0.2665229965658785,3,0,0,No,No
Hanoi,Vietnam,2022-05,2022,5,-0.021322644835287542,-0.3063977613435776,1,0,0,No,No
Hanoi,Vietnam,2022-06,2022,6,-0.31507763125588684,-0.9933591886758093,1,0,0,No,No
Hanoi,Vietnam,2022-07,2022,7,-0.515007597439207,-1.1439667151708492,0,0,0,No,No
Hanoi,Vietnam,2022-08,2022,8,-0.7388490684354434,-1.2170309032483504,0,0,0,No,No
Hanoi,Vietnam,2022-09,2022,9,-0.5531899251093384,-0.5347591662949334,0,0,0,No,No
Hanoi,Vietnam,2022-10,2022,10,-0.13223985581314346,0.44895877252292615,0,0,0,No,No
Hanoi,Vietnam,2022-11,2022,11,-0.3210466851238802,0.5582619143016503,0,0,0,No,No
Hanoi,Vietnam,2022-12,2022,12,0.5548437995314275,2.1768745842849273,2,0,1,No,Yes
Hanoi,Vietnam,2023-01,2023,1,-0.135975076685797,1.5992971845207153,1,0,0,No,No
Hanoi,Vietnam,2023-02,2023,2,0.10058764432668969,0.5549174778250601,0,0,0,No,No
Hanoi,Vietnam,2023-03,2023,3,1.1909282371057814,0.84520756146084,3,0,0,No,No
Hanoi,Vietnam,2023-04,2023,4,0.9023147685894836,-0.7370273225496558,2,0,0,No,No
Hanoi,Vietnam,2023-05,2023,5,0.20969678960130683,-0.5913421191018018,1,0,0,No,No
Hanoi,Vietnam,2023-06,2023,6,-0.6527099711526785,-1.923158211110457,1,0,0,No,No
Hanoi,Vietnam,2023-07,2023,7,-0.6793822883104174,-1.4041414987335445,0,0,0,No,No
Hanoi,Vietnam,2023-08,2023,8,-0.39435294152010253,-0.585009771202678,0,0,0,No,No
Hanoi,Vietnam,2023-09,2023,9,-0.489217769930837,-0.5155542080140189,0,0,0,No,No
Hanoi,Vietnam,2023-10,2023,10,-0.11122494374666084,0.6365186959751833,0,0,0,No,No
Hanoi,Vietnam,2023-11,2023,11,0.02139192455671083,0.7991339228985904,1,0,0,No,No
Hanoi,Vietnam,2023-12,2023,12,0.03794362716652494,1.3211582880317645,1,0,0,No,No
Hanoi,Vietnam,2024-01,2024,1,-0.43061022696180906,0.24719366144207638,0,0,0,No,No
Hanoi,Vietnam,2024-02,2024,2,-0.39075571087268807,-0.517935540141369,0,0,0,No,No
Hanoi,Vietnam,2024-03,2024,3,1.0017028608500336,0.46217961857981416,2,0,0,No,No
