City,Country,date,Year,Month,MPSI,N_elevated,cond1_MPSI,cond2_Nelev,cond3_window,SmogMonth,Formula detected Smog,months_in_year,short_year_flag
Hotan,China,2019-11,2019,11,-0.5204528410657787,0,False,False,True,0,No,12,False
Hotan,China,2019-12,2019,12,0.21532371353801624,1,False,False,True,0,No,12,False
Hotan,China,2020-01,2020,1,0.4920066266433184,3,False,True,True,0,No,12,False
Hotan,China,2020-02,2020,2,0.36309316588434726,2,False,True,True,0,No,12,False
Hotan,China,2020-03,2020,3,0.4187036562249089,2,False,True,False,0,No,12,False
Hotan,China,2020-04,2020,4,0.33609113384354383,2,False,True,False,0,No,12,False
Hotan,China,2020-05,2020,5,0.05463286358392988,0,False,False,False,0,No,12,False
Hotan,China,2020-06,2020,6,-0.11334694256234634,1,False,False,False,0,No,12,False
Hotan,China,2020-07,2020,7,-0.3127468298985661,1,False,False,False,0,No,12,False
Hotan,China,2020-08,2020,8,-0.2508995302544161,1,False,False,False,0,No,12,False
Hotan,China,2020-09,2020,9,-0.22793790003645906,1,False,False,False,0,No,12,False
Hotan,China,2020-10,2020,10,-0.36425239096665407,0,False,False,True,0,No,12,False
Hotan,China,2020-11,2020,11,-0.29291329427684387,0,False,False,True,0,No,12,False
Hotan,China,2020-12,2020,12,-0.10243055818475288,2,False,True,True,0,No,12,False
Hotan,China,2021-01,2021,1,0.17376983961952913,2,False,True,True,0,No,12,False
Hotan,China,2021-02,2021,2,-0.2563848703621687,1,False,False,True,0,No,12,False
Hotan,China,2021-03,2021,3,0.24937089748996888,1,False,False,False,0,No,12,False
Hotan,China,2021-04,2021,4,0.16305572232888144,1,False,False,False,0,No,12,False
Hotan,China,2021-05,2021,5,-0.15400576703203656,0,False,False,False,0,No,12,False
Hotan,China,2021-06,2021,6,-0.5253147645878414,1,False,False,False,0,No,12,False
Hotan,China,2021-07,2021,7,0.02769520189602386,1,False,False,False,0,No,12,False
Hotan,China,2021-08,2021,8,0.37925805085631514,2,False,True,False,0,No,12,False
Hotan,China,2021-09,2021,9,-0.1386708028942334,1,False,False,False,0,No,12,False
Hotan,China,2021-10,2021,10,-0.1694231673120233,1,False,False,True,0,No,12,False
Hotan,China,2021-11,2021,11,-0.13119865805828454,1,False,False,True,0,No,12,False
Hotan,China,2021-12,2021,12,0.3818483180558667,2,False,True,True,0,No,12,False
Hotan,China,2022-01,2022,1,0.590233580177492,3,False,True,True,0,No,12,False
Hotan,China,2022-02,2022,2,0.3761881760715861,2,False,True,True,0,No,12,False
Hotan,China,2022-03,2022,3,0.2677368298371884,1,False,False,False,0,No,12,False
Hotan,China,2022-04,2022,4,0.23943607151641796,1,False,False,False,0,No,12,False
Hotan,China,2022-05,2022,5,0.0626369212680252,0,False,False,False,0,No,12,False
Hotan,China,2022-06,2022,6,0.010101704717614558,1,False,False,False,0,No,12,False
Hotan,China,2022-07,2022,7,0.35794324093088453,2,False,True,False,0,No,12,False
Hotan,China,2022-08,2022,8,-0.1572282313604157,1,False,False,False,0,No,12,False
Hotan,China,2022-09,2022,9,-0.44652583043633615,0,False,False,False,0,No,12,False
Hotan,China,2022-10,2022,10,-0.6860197914721196,0,False,False,True,0,No,12,False
Hotan,China,2022-11,2022,11,-0.5044764366186266,1,False,False,True,0,No,12,False
Hotan,China,2022-12,2022,12,-0.11002623463171435,1,False,False,True,0,No,12,False
Hotan,China,2023-01,2023,1,0.0739891734977954,1,False,False,True,0,No,12,False
Hotan,China,2023-02,2023,2,-0.15806874142290445,0,False,False,True,0,No,12,False
Hotan,China,2023-03,2023,3,-0.040226685144386876,1,False,False,False,0,No,12,False
Hotan,China,2023-04,2023,4,0.5190551133423251,1,False,False,False,0,No,12,False
Hotan,China,2023-05,2023,5,-0.17964204567958666,0,False,False,False,0,No,12,False
Hotan,China,2023-06,2023,6,-0.01922221692564414,1,False,False,False,0,No,12,False
Hotan,China,2023-07,2023,7,-0.0016471969415775111,1,False,False,False,0,No,12,False
Hotan,China,2023-08,2023,8,0.4038911734116004,2,False,True,False,0,No,12,False
Hotan,China,2023-09,2023,9,-0.132771821155684,1,False,False,False,0,No,12,False
Hotan,China,2023-10,2023,10,-0.7701133665338235,0,False,False,True,0,No,12,False
Hotan,China,2023-11,2023,11,-0.21164101203953925,0,False,False,True,0,No,12,False
Hotan,China,2023-12,2023,12,0.5163976255914311,2,False,True,True,0,No,12,False
Hotan,China,2024-01,2024,1,0.7107198221475464,3,False,True,True,0,No,12,False
Hotan,China,2024-02,2024,2,0.37902949067381103,2,False,True,True,0,No,12,False
Hotan,China,2024-03,2024,3,0.22075514386611914,1,False,False,False,0,No,12,False
Hotan,China,2024-04,2024,4,0.379291332762519,2,False,True,False,0,No,12,False
Hotan,China,2024-05,2024,5,0.241441396171277,1,False,False,False,0,No,12,False
Hotan,China,2024-06,2024,6,-0.16549816590081876,1,False,False,False,0,No,12,False
Hotan,China,2024-07,2024,7,-0.0206909126706178,1,False,False,False,0,No,12,False
Hotan,China,2024-08,2024,8,0.06697390177289146,1,False,False,False,0,No,12,False
Hotan,China,2024-09,2024,9,-0.13364006380126442,0,False,False,False,0,No,12,False
Hotan,China,2024-10,2024,10,-0.6664343886480896,0,False,False,True,0,No,12,False
Hotan,China,2024-11,2024,11,-0.7168536932918865,0,False,False,True,0,No,12,False
Hotan,China,2024-12,2024,12,-0.2950938630814818,1,False,False,True,0,No,12,False
Hotan,China,2025-01,2025,1,0.4849406972221285,3,False,True,True,0,No,12,False
Hotan,China,2025-02,2025,2,-0.09239668659318334,2,False,True,True,0,No,12,False
Hotan,China,2025-03,2025,3,0.26949014434663393,1,False,False,False,0,No,12,False
Hotan,China,2025-04,2025,4,0.1904958190613289,0,False,False,False,0,No,12,False
Hotan,China,2025-05,2025,5,0.22400705583165328,1,False,False,False,0,No,12,False
Hotan,China,2025-06,2025,6,0.2723272652527983,2,False,True,False,0,No,12,False
Hotan,China,2025-07,2025,7,0.14435950039866383,1,False,False,False,0,No,12,False
Hotan,China,2025-08,2025,8,0.20728719304164733,1,False,False,False,0,No,12,False
Hotan,China,2025-09,2025,9,-0.11107722114276428,1,False,False,False,0,No,12,False
Hotan,China,2025-10,2025,10,-0.8745415365543634,0,False,False,True,0,No,12,False
Hotan,China,2025-11,2025,11,-0.5925444410965891,0,False,False,True,0,No,12,False
Hotan,China,2025-12,2025,12,-0.12234778976795346,1,False,False,True,0,No,12,False
Hotan,China,2026-01,2026,1,0.44374715306480467,2,False,True,True,0,No,6,True
Hotan,China,2026-02,2026,2,-0.018770683945824745,0,False,False,True,0,No,6,True
Hotan,China,2026-03,2026,3,0.27575071359110953,0,False,False,False,0,No,6,True
Hotan,China,2026-04,2026,4,0.214447360223116,1,False,False,False,0,No,6,True
Hotan,China,2026-05,2026,5,-0.1302521410296523,0,False,False,False,0,No,6,True
Hotan,China,2026-06,2026,6,-0.7849224019035581,1,False,False,False,0,No,6,True
Kashgar,China,2018-07,2018,7,0.26487424939107246,2,False,True,False,0,No,6,True
Kashgar,China,2018-08,2018,8,0.1349361585093392,0,False,False,False,0,No,6,True
Kashgar,China,2018-09,2018,9,-0.1354283171523831,0,False,False,False,0,No,6,True
Kashgar,China,2018-10,2018,10,-0.3756988939502595,0,False,False,True,0,No,6,True
Kashgar,China,2018-11,2018,11,-0.7774777181579132,0,False,False,True,0,No,6,True
Kashgar,China,2018-12,2018,12,0.8887945213601387,3,False,True,True,0,No,6,True
Kashgar,China,2019-01,2019,1,0.4264012981466473,2,False,True,True,0,No,12,False
Kashgar,China,2019-02,2019,2,0.5705225103944117,2,False,True,True,0,No,12,False
Kashgar,China,2019-03,2019,3,0.4897871007507774,2,False,True,False,0,No,12,False
Kashgar,China,2019-04,2019,4,0.04658958416556267,1,False,False,False,0,No,12,False
Kashgar,China,2019-05,2019,5,0.2336601503931524,1,False,False,False,0,No,12,False
Kashgar,China,2019-06,2019,6,-0.19732714360088582,0,False,False,False,0,No,12,False
Kashgar,China,2019-07,2019,7,0.06547951902447646,1,False,False,False,0,No,12,False
Kashgar,China,2019-08,2019,8,-0.22367064910735457,1,False,False,False,0,No,12,False
Kashgar,China,2019-09,2019,9,-0.6768916220785288,0,False,False,False,0,No,12,False
Kashgar,China,2019-10,2019,10,-0.717698802721333,0,False,False,True,0,No,12,False
Kashgar,China,2019-11,2019,11,-0.18669090039562738,1,False,False,True,0,No,12,False
Kashgar,China,2019-12,2019,12,0.1698389550287016,1,False,False,True,0,No,12,False
Kashgar,China,2020-01,2020,1,0.6545750223755322,3,False,True,True,0,No,12,False
Kashgar,China,2020-02,2020,2,0.4118325484704222,3,False,True,True,0,No,12,False
Kashgar,China,2020-03,2020,3,0.5504499301737338,2,False,True,False,0,No,12,False
Kashgar,China,2020-04,2020,4,0.3059421556310834,1,False,False,False,0,No,12,False
Kashgar,China,2020-05,2020,5,-0.07248299068934473,0,False,False,False,0,No,12,False
Kashgar,China,2020-06,2020,6,-0.08037267421410349,1,False,False,False,0,No,12,False
Kashgar,China,2020-07,2020,7,-0.373526935913159,1,False,False,False,0,No,12,False
Kashgar,China,2020-08,2020,8,-0.3456408457539516,1,False,False,False,0,No,12,False
Kashgar,China,2020-09,2020,9,-0.343423040001822,0,False,False,False,0,No,12,False
Kashgar,China,2020-10,2020,10,-0.33085129063814456,0,False,False,True,0,No,12,False
Kashgar,China,2020-11,2020,11,-0.07752290413260907,1,False,False,True,0,No,12,False
Kashgar,China,2020-12,2020,12,-0.29897897530763423,0,False,False,True,0,No,12,False
Kashgar,China,2021-01,2021,1,0.26307354384991755,2,False,True,True,0,No,12,False
Kashgar,China,2021-02,2021,2,-0.09304320570755586,1,False,False,True,0,No,12,False
Kashgar,China,2021-03,2021,3,0.24731846057632284,1,False,False,False,0,No,12,False
Kashgar,China,2021-04,2021,4,0.0563585226465624,1,False,False,False,0,No,12,False
Kashgar,China,2021-05,2021,5,-0.38307946585793484,0,False,False,False,0,No,12,False
Kashgar,China,2021-06,2021,6,-0.5811814845568755,1,False,False,False,0,No,12,False
Kashgar,China,2021-07,2021,7,-0.057798535690739984,1,False,False,False,0,No,12,False
Kashgar,China,2021-08,2021,8,0.19993103270633822,2,False,True,False,0,No,12,False
Kashgar,China,2021-09,2021,9,-0.24791760821068304,1,False,False,False,0,No,12,False
Kashgar,China,2021-10,2021,10,-0.16096192804527423,1,False,False,True,0,No,12,False
Kashgar,China,2021-11,2021,11,0.22623741971974046,1,False,False,True,0,No,12,False
Kashgar,China,2021-12,2021,12,0.5310632485701821,1,False,False,True,0,No,12,False
Kashgar,China,2022-01,2022,1,0.7915692089219195,3,False,True,True,0,No,12,False
Kashgar,China,2022-02,2022,2,0.58856518173304,2,False,True,True,0,No,12,False
Kashgar,China,2022-03,2022,3,0.27532527410012503,0,False,False,False,0,No,12,False
Kashgar,China,2022-04,2022,4,0.25722394003546756,1,False,False,False,0,No,12,False
Kashgar,China,2022-05,2022,5,-0.12646650206019447,0,False,False,False,0,No,12,False
Kashgar,China,2022-06,2022,6,-0.04643471783838102,1,False,False,False,0,No,12,False
Kashgar,China,2022-07,2022,7,0.39862342682025786,2,False,True,False,0,No,12,False
Kashgar,China,2022-08,2022,8,-0.4604856869228193,1,False,False,False,0,No,12,False
Kashgar,China,2022-09,2022,9,-0.5744641124550569,0,False,False,False,0,No,12,False
Kashgar,China,2022-10,2022,10,-0.6441382557938493,0,False,False,True,0,No,12,False
Kashgar,China,2022-11,2022,11,-0.3592075643490469,1,False,False,True,0,No,12,False
Kashgar,China,2022-12,2022,12,-0.10011019219146207,0,False,False,True,0,No,12,False
Kashgar,China,2023-01,2023,1,0.5866750216109875,3,False,True,True,0,No,12,False
Kashgar,China,2023-02,2023,2,-0.08183141171703605,1,False,False,True,0,No,12,False
Kashgar,China,2023-03,2023,3,0.11816492076095413,1,False,False,False,0,No,12,False
Kashgar,China,2023-04,2023,4,0.3306807171466081,1,False,False,False,0,No,12,False
Kashgar,China,2023-05,2023,5,-0.3573959590045218,0,False,False,False,0,No,12,False
Kashgar,China,2023-06,2023,6,0.06336879660156843,1,False,False,False,0,No,12,False
Kashgar,China,2023-07,2023,7,-0.18337852051826709,1,False,False,False,0,No,12,False
Kashgar,China,2023-08,2023,8,-0.03260546587122398,1,False,False,False,0,No,12,False
Kashgar,China,2023-09,2023,9,-0.3144402073502288,1,False,False,False,0,No,12,False
Kashgar,China,2023-10,2023,10,-0.7005594872725023,0,False,False,True,0,No,12,False
Kashgar,China,2023-11,2023,11,0.20602002395590216,1,False,False,True,0,No,12,False
Kashgar,China,2023-12,2023,12,0.36530157165776567,2,False,True,True,0,No,12,False
Kashgar,China,2024-01,2024,1,0.9146442512291003,3,False,True,True,0,No,12,False
Kashgar,China,2024-02,2024,2,0.2604951695225901,2,False,True,True,0,No,12,False
Kashgar,China,2024-03,2024,3,0.232890384716716,1,False,False,False,0,No,12,False
Kashgar,China,2024-04,2024,4,0.31771614874169296,1,False,False,False,0,No,12,False
Kashgar,China,2024-05,2024,5,0.14688675586065356,1,False,False,False,0,No,12,False
Kashgar,China,2024-06,2024,6,-0.1555566288065694,1,False,False,False,0,No,12,False
Kashgar,China,2024-07,2024,7,-0.13442858332034766,1,False,False,False,0,No,12,False
Kashgar,China,2024-08,2024,8,-0.22527646195644885,1,False,False,False,0,No,12,False
Kashgar,China,2024-09,2024,9,-0.17471575050388824,1,False,False,False,0,No,12,False
Kashgar,China,2024-10,2024,10,-0.49987292148314777,0,False,False,True,0,No,12,False
Kashgar,China,2024-11,2024,11,-0.4874777390738033,0,False,False,True,0,No,12,False
Kashgar,China,2024-12,2024,12,-0.19530462492654957,1,False,False,True,0,No,12,False
Kashgar,China,2025-01,2025,1,0.6537247107906662,3,False,True,True,0,No,12,False
Kashgar,China,2025-02,2025,2,0.07988759371105428,2,False,True,True,0,No,12,False
Kashgar,China,2025-03,2025,3,0.3473627530412382,1,False,False,False,0,No,12,False
Kashgar,China,2025-04,2025,4,0.10249306994066265,0,False,False,False,0,No,12,False
Kashgar,China,2025-05,2025,5,-0.07452721661466422,1,False,False,False,0,No,12,False
Kashgar,China,2025-06,2025,6,0.1725296817764491,1,False,False,False,0,No,12,False
Kashgar,China,2025-07,2025,7,-0.08538766412666088,1,False,False,False,0,No,12,False
Kashgar,China,2025-08,2025,8,0.16075957593917378,0,False,False,False,0,No,12,False
Kashgar,China,2025-09,2025,9,-0.27852629168413123,1,False,False,False,0,No,12,False
Kashgar,China,2025-10,2025,10,-0.7892924987183491,0,False,False,True,0,No,12,False
Kashgar,China,2025-11,2025,11,-0.21164976704760408,1,False,False,True,0,No,12,False
Kashgar,China,2025-12,2025,12,-0.0773739470078372,0,False,False,True,0,No,12,False
Kashgar,China,2026-01,2026,1,0.4583035486574076,3,False,True,True,0,No,6,True
Kashgar,China,2026-02,2026,2,0.3213560620715474,1,False,False,True,0,No,6,True
Kashgar,China,2026-03,2026,3,0.31230291159204987,0,False,False,False,0,No,6,True
Kashgar,China,2026-04,2026,4,-0.04459755212062304,1,False,False,False,0,No,6,True
Kashgar,China,2026-05,2026,5,-0.35461788335158967,0,False,False,False,0,No,6,True
Kashgar,China,2026-06,2026,6,-0.6927470868487958,1,False,False,False,0,No,6,True
Lahore,Pakistan,2018-07,2018,7,-0.3737493779787003,0,False,False,False,0,No,6,True
Lahore,Pakistan,2018-08,2018,8,-0.4528689399485996,0,False,False,False,0,No,6,True
Lahore,Pakistan,2018-09,2018,9,-0.4312232073368191,0,False,False,False,0,No,6,True
Lahore,Pakistan,2018-10,2018,10,0.9495284417025616,2,False,True,True,0,No,6,True
Lahore,Pakistan,2018-11,2018,11,-0.17952935349570676,0,False,False,True,0,No,6,True
Lahore,Pakistan,2018-12,2018,12,0.4878424370572625,2,False,True,True,0,No,6,True
Lahore,Pakistan,2019-01,2019,1,0.6251809649367823,2,False,True,True,0,No,12,False
Lahore,Pakistan,2019-02,2019,2,-0.18450500442912246,0,False,False,True,0,No,12,False
Lahore,Pakistan,2019-03,2019,3,0.08164986195981234,0,False,False,False,0,No,12,False
Lahore,Pakistan,2019-04,2019,4,0.04932612925657835,1,False,False,False,0,No,12,False
Lahore,Pakistan,2019-05,2019,5,0.5989982004738084,2,False,True,False,0,No,12,False
Lahore,Pakistan,2019-06,2019,6,0.46537347122776873,1,False,False,False,0,No,12,False
Lahore,Pakistan,2019-07,2019,7,-0.8559531944584684,0,False,False,False,0,No,12,False
Lahore,Pakistan,2019-08,2019,8,-1.0374723873494953,0,False,False,False,0,No,12,False
Lahore,Pakistan,2019-09,2019,9,-0.6665453904600175,0,False,False,False,0,No,12,False
Lahore,Pakistan,2019-10,2019,10,0.10992744976938731,1,False,False,True,0,No,12,False
Lahore,Pakistan,2019-11,2019,11,-0.504473012279784,0,False,False,True,0,No,12,False
Lahore,Pakistan,2019-12,2019,12,1.3184929113527382,3,True,True,True,1,Yes,12,False
Lahore,Pakistan,2020-01,2020,1,0.6086459505847551,3,False,True,True,0,No,12,False
Lahore,Pakistan,2020-02,2020,2,0.4386669454549866,1,False,False,True,0,No,12,False
Lahore,Pakistan,2020-03,2020,3,-0.23817670793581164,1,False,False,False,0,No,12,False
Lahore,Pakistan,2020-04,2020,4,-0.22606025167235028,1,False,False,False,0,No,12,False
Lahore,Pakistan,2020-05,2020,5,0.22336164839084333,1,False,False,False,0,No,12,False
Lahore,Pakistan,2020-06,2020,6,-0.09311545375640273,1,False,False,False,0,No,12,False
Lahore,Pakistan,2020-07,2020,7,-0.9493541699273494,0,False,False,False,0,No,12,False
Lahore,Pakistan,2020-08,2020,8,-1.396498851389848,0,False,False,False,0,No,12,False
Lahore,Pakistan,2020-09,2020,9,-0.24256511692654442,0,False,False,False,0,No,12,False
Lahore,Pakistan,2020-10,2020,10,0.37858836969369053,2,False,True,True,0,No,12,False
Lahore,Pakistan,2020-11,2020,11,0.5895135214472706,2,False,True,True,0,No,12,False
Lahore,Pakistan,2020-12,2020,12,0.9069941160367572,3,False,True,True,0,No,12,False
Lahore,Pakistan,2021-01,2021,1,0.01613465570147623,1,False,False,True,0,No,12,False
Lahore,Pakistan,2021-02,2021,2,0.22445284038680122,2,False,True,True,0,No,12,False
Lahore,Pakistan,2021-03,2021,3,-0.21966305177724288,1,False,False,False,0,No,12,False
Lahore,Pakistan,2021-04,2021,4,-0.015388478223897351,1,False,False,False,0,No,12,False
Lahore,Pakistan,2021-05,2021,5,-0.17152892442964146,1,False,False,False,0,No,12,False
Lahore,Pakistan,2021-06,2021,6,-0.31009234681941866,0,False,False,False,0,No,12,False
Lahore,Pakistan,2021-07,2021,7,-0.5855096664432123,0,False,False,False,0,No,12,False
Lahore,Pakistan,2021-08,2021,8,-0.22791985776393764,0,False,False,False,0,No,12,False
Lahore,Pakistan,2021-09,2021,9,-0.79202345152425,0,False,False,False,0,No,12,False
Lahore,Pakistan,2021-10,2021,10,0.030474501687266287,1,False,False,True,0,No,12,False
Lahore,Pakistan,2021-11,2021,11,0.6414630126406103,3,False,True,True,0,No,12,False
Lahore,Pakistan,2021-12,2021,12,1.4096007665654535,4,True,True,True,1,Yes,12,False
Lahore,Pakistan,2022-01,2022,1,0.8807519396912026,3,False,True,True,0,No,12,False
Lahore,Pakistan,2022-02,2022,2,0.5640384309865403,1,False,False,True,0,No,12,False
Lahore,Pakistan,2022-03,2022,3,0.14757225665376014,0,False,False,False,0,No,12,False
Lahore,Pakistan,2022-04,2022,4,0.5453971939392529,1,False,False,False,0,No,12,False
Lahore,Pakistan,2022-05,2022,5,0.5920482174346136,2,False,True,False,0,No,12,False
Lahore,Pakistan,2022-06,2022,6,0.2335496460911961,1,False,False,False,0,No,12,False
Lahore,Pakistan,2022-07,2022,7,-1.1985014473220221,0,False,False,False,0,No,12,False
Lahore,Pakistan,2022-08,2022,8,-1.2619548762289106,0,False,False,False,0,No,12,False
Lahore,Pakistan,2022-09,2022,9,-0.7354282558676977,0,False,False,False,0,No,12,False
Lahore,Pakistan,2022-10,2022,10,-0.08541223935343892,0,False,False,True,0,No,12,False
Lahore,Pakistan,2022-11,2022,11,0.011144593523036667,1,False,False,True,0,No,12,False
Lahore,Pakistan,2022-12,2022,12,0.306794540452466,1,False,False,True,0,No,12,False
Lahore,Pakistan,2023-01,2023,1,0.4424593459269161,2,False,True,True,0,No,12,False
Lahore,Pakistan,2023-02,2023,2,-0.2802326510092349,0,False,False,True,0,No,12,False
Lahore,Pakistan,2023-03,2023,3,-0.6565310837165741,0,False,False,False,0,No,12,False
Lahore,Pakistan,2023-04,2023,4,0.23453247909229216,1,False,False,False,0,No,12,False
Lahore,Pakistan,2023-05,2023,5,0.5032706145811614,2,False,True,False,0,No,12,False
Lahore,Pakistan,2023-06,2023,6,-0.11913070985382523,0,False,False,False,0,No,12,False
Lahore,Pakistan,2023-07,2023,7,-1.1470740090476437,0,False,False,False,0,No,12,False
Lahore,Pakistan,2023-08,2023,8,-0.4935241019935576,0,False,False,False,0,No,12,False
Lahore,Pakistan,2023-09,2023,9,-0.6029247476723135,0,False,False,False,0,No,12,False
Lahore,Pakistan,2023-10,2023,10,0.02062984978090552,1,False,False,True,0,No,12,False
Lahore,Pakistan,2023-11,2023,11,0.7268021624274128,1,False,False,True,0,No,12,False
Lahore,Pakistan,2023-12,2023,12,1.371722851484466,3,True,True,True,1,Yes,12,False
Lahore,Pakistan,2024-01,2024,1,1.106790785750163,2,True,True,True,1,Yes,12,False
Lahore,Pakistan,2024-02,2024,2,0.34827076222579867,1,False,False,True,0,No,12,False
Lahore,Pakistan,2024-03,2024,3,-0.10324272880414642,0,False,False,False,0,No,12,False
Lahore,Pakistan,2024-04,2024,4,0.18147056125234734,1,False,False,False,0,No,12,False
Lahore,Pakistan,2024-05,2024,5,0.4837409453167238,1,False,False,False,0,No,12,False
Lahore,Pakistan,2024-06,2024,6,-0.06477462689814995,0,False,False,False,0,No,12,False
Lahore,Pakistan,2024-07,2024,7,-0.9361995389297775,0,False,False,False,0,No,12,False
Lahore,Pakistan,2024-08,2024,8,-1.3115964175934869,0,False,False,False,0,No,12,False
Lahore,Pakistan,2024-09,2024,9,-0.6088144747051473,0,False,False,False,0,No,12,False
Lahore,Pakistan,2024-10,2024,10,-0.05139596396683434,0,False,False,True,0,No,12,False
Lahore,Pakistan,2024-11,2024,11,0.7148461309083295,2,False,True,True,0,No,12,False
Lahore,Pakistan,2024-12,2024,12,0.24090456544417838,1,False,False,True,0,No,12,False
Lahore,Pakistan,2025-01,2025,1,0.8750623876956315,2,False,True,True,0,No,12,False
Lahore,Pakistan,2025-02,2025,2,0.1177173520654895,1,False,False,True,0,No,12,False
Lahore,Pakistan,2025-03,2025,3,-0.09583642540284162,1,False,False,False,0,No,12,False
Lahore,Pakistan,2025-04,2025,4,0.5594056678865945,3,False,True,False,0,No,12,False
Lahore,Pakistan,2025-05,2025,5,0.707366722447666,2,False,True,False,0,No,12,False
Lahore,Pakistan,2025-06,2025,6,-0.122793838677515,0,False,False,False,0,No,12,False
Lahore,Pakistan,2025-07,2025,7,-1.155554050684461,0,False,False,False,0,No,12,False
Lahore,Pakistan,2025-08,2025,8,-0.9649063572617529,0,False,False,False,0,No,12,False
Lahore,Pakistan,2025-09,2025,9,-0.7292347096184573,0,False,False,False,0,No,12,False
Lahore,Pakistan,2025-10,2025,10,-0.10183496783716653,0,False,False,True,0,No,12,False
Lahore,Pakistan,2025-11,2025,11,0.5247827698659366,2,False,True,True,0,No,12,False
Lahore,Pakistan,2025-12,2025,12,0.3858254495208814,2,False,True,True,0,No,12,False
Lahore,Pakistan,2026-01,2026,1,0.1252375753923342,1,False,False,True,0,No,6,True
Lahore,Pakistan,2026-02,2026,2,0.21936751877158284,0,False,False,True,0,No,6,True
Lahore,Pakistan,2026-03,2026,3,-0.7962412566843055,0,False,False,False,0,No,6,True
Lahore,Pakistan,2026-04,2026,4,-0.4533875838765201,1,False,False,False,0,No,6,True
Lahore,Pakistan,2026-05,2026,5,0.36390141014653493,1,False,False,False,0,No,6,True
Lahore,Pakistan,2026-06,2026,6,0.5411223362503719,2,False,True,False,0,No,6,True
Loni,India,2018-07,2018,7,-0.3571855467615209,1,False,False,False,0,No,6,True
Loni,India,2018-08,2018,8,-0.7233144800696517,0,False,False,False,0,No,6,True
Loni,India,2018-09,2018,9,-0.5340737421551387,0,False,False,False,0,No,6,True
Loni,India,2018-10,2018,10,0.5453536178571364,1,False,False,True,0,No,6,True
Loni,India,2018-11,2018,11,0.3728007868830116,1,False,False,True,0,No,6,True
Loni,India,2018-12,2018,12,0.6964193642461634,3,False,True,True,0,No,6,True
Loni,India,2019-01,2019,1,0.42871665113270324,1,False,False,True,0,No,12,False
Loni,India,2019-02,2019,2,0.14206689349207136,1,False,False,True,0,No,12,False
Loni,India,2019-03,2019,3,0.08545607617274922,0,False,False,False,0,No,12,False
Loni,India,2019-04,2019,4,0.40400626840474024,1,False,False,False,0,No,12,False
Loni,India,2019-05,2019,5,0.6325880070032023,2,False,True,False,0,No,12,False
Loni,India,2019-06,2019,6,0.34680553954508975,1,False,False,False,0,No,12,False
Loni,India,2019-07,2019,7,-0.608553857081722,0,False,False,False,0,No,12,False
Loni,India,2019-08,2019,8,-0.9411049954740136,0,False,False,False,0,No,12,False
Loni,India,2019-09,2019,9,-1.0943408458573833,0,False,False,False,0,No,12,False
Loni,India,2019-10,2019,10,0.05426034580357379,1,False,False,True,0,No,12,False
Loni,India,2019-11,2019,11,-0.24208062440938707,0,False,False,True,0,No,12,False
Loni,India,2019-12,2019,12,0.7921805412683763,3,False,True,True,0,No,12,False
Loni,India,2020-01,2020,1,0.525713865066391,2,False,True,True,0,No,12,False
Loni,India,2020-02,2020,2,0.5052419745571095,1,False,False,True,0,No,12,False
Loni,India,2020-03,2020,3,0.09250535028717516,1,False,False,False,0,No,12,False
Loni,India,2020-04,2020,4,0.16861033489699748,1,False,False,False,0,No,12,False
Loni,India,2020-05,2020,5,0.37609026574790716,1,False,False,False,0,No,12,False
Loni,India,2020-06,2020,6,-0.11823902281656624,0,False,False,False,0,No,12,False
Loni,India,2020-07,2020,7,-1.0835485759391,0,False,False,False,0,No,12,False
Loni,India,2020-08,2020,8,-1.4091728136848636,0,False,False,False,0,No,12,False
Loni,India,2020-09,2020,9,-0.7769806350053834,0,False,False,False,0,No,12,False
Loni,India,2020-10,2020,10,0.22065284140795982,2,False,True,True,0,No,12,False
Loni,India,2020-11,2020,11,1.0379132058859855,4,True,True,True,1,Yes,12,False
Loni,India,2020-12,2020,12,0.4612132095963858,2,False,True,True,0,No,12,False
Loni,India,2021-01,2021,1,-0.01801040892156096,1,False,False,True,0,No,12,False
Loni,India,2021-02,2021,2,0.40670004507796625,2,False,True,True,0,No,12,False
Loni,India,2021-03,2021,3,-0.03199777663346545,0,False,False,False,0,No,12,False
Loni,India,2021-04,2021,4,0.51102028799572,1,False,False,False,0,No,12,False
Loni,India,2021-05,2021,5,-0.1195053084137085,1,False,False,False,0,No,12,False
Loni,India,2021-06,2021,6,-0.3183878174518565,0,False,False,False,0,No,12,False
Loni,India,2021-07,2021,7,-0.6355926723361536,0,False,False,False,0,No,12,False
Loni,India,2021-08,2021,8,-0.6389027407841417,0,False,False,False,0,No,12,False
Loni,India,2021-09,2021,9,-0.9361138047396697,0,False,False,False,0,No,12,False
Loni,India,2021-10,2021,10,0.04474080999420873,1,False,False,True,0,No,12,False
Loni,India,2021-11,2021,11,0.8441112073573717,3,False,True,True,0,No,12,False
Loni,India,2021-12,2021,12,0.8919381788552911,3,False,True,True,0,No,12,False
Loni,India,2022-01,2022,1,0.29797594591146465,1,False,False,True,0,No,12,False
Loni,India,2022-02,2022,2,0.669075069385553,2,False,True,True,0,No,12,False
Loni,India,2022-03,2022,3,0.27830484558973384,0,False,False,False,0,No,12,False
