City,Country,date,Year,Month,MPSI,N_elevated,cond1_MPSI,cond2_Nelev,cond3_window,SmogMonth,Formula detected Smog
Hotan,China,2025-01,2025,1,0.26663818291065533,0,False,False,True,0,No
Hotan,China,2025-02,2025,2,0.08916585616383317,2,False,True,True,0,No
Hotan,China,2025-03,2025,3,0.328717243955019,2,False,True,False,0,No
Hotan,China,2025-04,2025,4,0.2806972839100404,0,False,False,False,0,No
Hotan,China,2025-05,2025,5,0.20490997809692363,1,False,False,False,0,No
Hotan,China,2025-06,2025,6,0.3032747503485832,2,False,True,False,0,No
Hotan,China,2025-07,2025,7,0.29603357654884166,1,False,False,False,0,No
Hotan,China,2025-08,2025,8,0.32549112898078353,1,False,False,False,0,No
Hotan,China,2025-09,2025,9,-0.11160936971954416,1,False,False,False,0,No
Hotan,China,2025-10,2025,10,-0.7074189622226459,0,False,False,True,0,No
Hotan,China,2025-11,2025,11,-0.6311483885790425,0,False,False,True,0,No
Hotan,China,2025-12,2025,12,-0.25087378464930404,0,False,False,True,0,No
Hotan,China,2026-01,2026,1,0.03181362972112887,0,False,False,True,0,No
Hotan,China,2026-02,2026,2,-0.08056922033756864,0,False,False,True,0,No
Hotan,China,2026-03,2026,3,0.10050228416003296,1,False,False,False,0,No
Hotan,China,2026-04,2026,4,0.07559889122252086,1,False,False,False,0,No
Hotan,China,2026-05,2026,5,-0.016068098883026672,0,False,False,False,0,No
Hotan,China,2026-06,2026,6,-0.2651658414528459,1,False,False,False,0,No
Kashgar,China,2018-07,2018,7,-0.1623451704328339,1,False,False,False,0,No
Kashgar,China,2018-08,2018,8,-0.2264534332071939,1,False,False,False,0,No
Kashgar,China,2018-09,2018,9,-0.43287278122483086,0,False,False,False,0,No
Kashgar,China,2018-10,2018,10,-0.6994392604803185,0,False,False,True,0,No
Kashgar,China,2018-11,2018,11,-0.8156178036278744,0,False,False,True,0,No
Kashgar,China,2018-12,2018,12,0.3873581283261279,2,False,True,True,0,No
Kashgar,China,2019-01,2019,1,0.21445522319819638,1,False,False,True,0,No
Kashgar,China,2019-02,2019,2,0.264330907804364,2,False,True,True,0,No
Kashgar,China,2019-03,2019,3,0.18883974842726822,1,False,False,False,0,No
Kashgar,China,2019-04,2019,4,-0.13775996690878414,0,False,False,False,0,No
Kashgar,China,2019-05,2019,5,-0.007086283237657187,0,False,False,False,0,No
Kashgar,China,2019-06,2019,6,-0.3252401271244506,0,False,False,False,0,No
Kashgar,China,2019-07,2019,7,-0.1439965809300427,1,False,False,False,0,No
Kashgar,China,2019-08,2019,8,-0.3190485118982388,0,False,False,False,0,No
Kashgar,China,2019-09,2019,9,-0.7482504086086855,0,False,False,False,0,No
Kashgar,China,2019-10,2019,10,-0.7914010544729722,0,False,False,True,0,No
Kashgar,China,2019-11,2019,11,-0.37531487511972544,0,False,False,True,0,No
Kashgar,China,2019-12,2019,12,-0.04679699333361422,1,False,False,True,0,No
Kashgar,China,2020-01,2020,1,0.5816576836971172,3,False,True,True,0,No
Kashgar,China,2020-02,2020,2,0.2781304659977056,3,False,True,True,0,No
Kashgar,China,2020-03,2020,3,0.3120198098465771,1,False,False,False,0,No
Kashgar,China,2020-04,2020,4,0.07512854556856981,1,False,False,False,0,No
Kashgar,China,2020-05,2020,5,-0.29192016016073064,0,False,False,False,0,No
Kashgar,China,2020-06,2020,6,-0.3437586344007486,1,False,False,False,0,No
Kashgar,China,2020-07,2020,7,-0.582426161879426,1,False,False,False,0,No
Kashgar,China,2020-08,2020,8,-0.597521024289674,0,False,False,False,0,No
Kashgar,China,2020-09,2020,9,-0.5935950816906472,0,False,False,False,0,No
Kashgar,China,2020-10,2020,10,-0.5383390514403708,0,False,False,True,0,No
Kashgar,China,2020-11,2020,11,-0.22693159592851933,1,False,False,True,0,No
Kashgar,China,2020-12,2020,12,-0.3687094703695116,1,False,False,True,0,No
Kashgar,China,2021-01,2021,1,0.22939250977303738,2,False,True,True,0,No
Kashgar,China,2021-02,2021,2,-0.059669364009863515,1,False,False,True,0,No
Kashgar,China,2021-03,2021,3,0.204232248063953,1,False,False,False,0,No
Kashgar,China,2021-04,2021,4,0.0119551582438151,1,False,False,False,0,No
Kashgar,China,2021-05,2021,5,-0.34581252416101105,0,False,False,False,0,No
Kashgar,China,2021-06,2021,6,-0.5676775309245083,0,False,False,False,0,No
Kashgar,China,2021-07,2021,7,-0.04060842278025901,1,False,False,False,0,No
Kashgar,China,2021-08,2021,8,0.18780543584186116,2,False,True,False,0,No
Kashgar,China,2021-09,2021,9,-0.11506533759579289,1,False,False,False,0,No
Kashgar,China,2021-10,2021,10,-0.04985494197623726,0,False,False,True,0,No
Kashgar,China,2021-11,2021,11,0.29440276854854297,1,False,False,True,0,No
Kashgar,China,2021-12,2021,12,0.5079277796332458,1,False,False,True,0,No
Kashgar,China,2022-01,2022,1,0.8363102090054036,3,False,True,True,0,No
Kashgar,China,2022-02,2022,2,0.5546701656046058,1,False,False,True,0,No
Kashgar,China,2022-03,2022,3,0.2249322075798728,2,False,True,False,0,No
Kashgar,China,2022-04,2022,4,0.16748079625211737,1,False,False,False,0,No
Kashgar,China,2022-05,2022,5,-0.15282131230983192,0,False,False,False,0,No
Kashgar,China,2022-06,2022,6,-0.0404690062845076,1,False,False,False,0,No
Kashgar,China,2022-07,2022,7,0.22837154425366707,2,False,True,False,0,No
Kashgar,China,2022-08,2022,8,-0.3242405009557813,1,False,False,False,0,No
Kashgar,China,2022-09,2022,9,-0.62525366373295,0,False,False,False,0,No
Kashgar,China,2022-10,2022,10,-0.6937073127262086,0,False,False,True,0,No
Kashgar,China,2022-11,2022,11,-0.4293542101381802,1,False,False,True,0,No
Kashgar,China,2022-12,2022,12,-0.11794002079117134,0,False,False,True,0,No
Kashgar,China,2023-01,2023,1,0.9642008580215491,2,False,True,True,0,No
Kashgar,China,2023-02,2023,2,0.1484679242904082,0,False,False,True,0,No
Kashgar,China,2023-03,2023,3,0.16028376032492275,1,False,False,False,0,No
Kashgar,China,2023-04,2023,4,0.2933611253211558,1,False,False,False,0,No
Kashgar,China,2023-05,2023,5,-0.17823050778630378,0,False,False,False,0,No
Kashgar,China,2023-06,2023,6,0.1755416012718521,2,False,True,False,0,No
Kashgar,China,2023-07,2023,7,0.04862769595835185,1,False,False,False,0,No
Kashgar,China,2023-08,2023,8,0.04843655522193861,1,False,False,False,0,No
Kashgar,China,2023-09,2023,9,-0.1778146427274772,1,False,False,False,0,No
Kashgar,China,2023-10,2023,10,-0.2515261148144588,0,False,False,True,0,No
Kashgar,China,2023-11,2023,11,0.5940401629279211,1,False,False,True,0,No
Kashgar,China,2023-12,2023,12,0.2761210893499203,0,False,False,True,0,No
Kashgar,China,2024-01,2024,1,1.2539947465814036,3,True,True,True,1,Yes
Kashgar,China,2024-02,2024,2,0.6418313765590353,2,False,True,True,0,No
Kashgar,China,2024-03,2024,3,0.5470279776935265,1,False,False,False,0,No
Kashgar,China,2024-04,2024,4,0.572261569633396,1,False,False,False,0,No
Kashgar,China,2024-05,2024,5,0.24214350697133638,1,False,False,False,0,No
Kashgar,China,2024-06,2024,6,0.29492311748920663,1,False,False,False,0,No
Kashgar,China,2024-07,2024,7,0.21496698673955877,1,False,False,False,0,No
Kashgar,China,2024-08,2024,8,0.045494694368019006,1,False,False,False,0,No
Kashgar,China,2024-09,2024,9,-0.039576425370533116,0,False,False,False,0,No
Kashgar,China,2024-10,2024,10,-0.18018499034309396,0,False,False,True,0,No
Kashgar,China,2024-11,2024,11,-0.06696618400722609,0,False,False,True,0,No
Kashgar,China,2024-12,2024,12,0.1441597329032367,1,False,False,True,0,No
Kashgar,China,2025-01,2025,1,0.43158102164858725,1,False,False,True,0,No
Kashgar,China,2025-02,2025,2,0.12294968805012527,2,False,True,True,0,No
Kashgar,China,2025-03,2025,3,0.3784909066070199,2,False,True,False,0,No
Kashgar,China,2025-04,2025,4,0.2154407149975782,0,False,False,False,0,No
Kashgar,China,2025-05,2025,5,-0.02091023586687104,1,False,False,False,0,No
Kashgar,China,2025-06,2025,6,0.26473551278002144,2,False,True,False,0,No
Kashgar,China,2025-07,2025,7,0.12372468149827849,1,False,False,False,0,No
Kashgar,China,2025-08,2025,8,0.24360160897559496,2,False,True,False,0,No
Kashgar,China,2025-09,2025,9,-0.23241085801804168,1,False,False,False,0,No
Kashgar,China,2025-10,2025,10,-0.5816660872572074,0,False,False,True,0,No
Kashgar,China,2025-11,2025,11,-0.1982531312957098,0,False,False,True,0,No
Kashgar,China,2025-12,2025,12,-0.06791037374399388,0,False,False,True,0,No
Kashgar,China,2026-01,2026,1,0.1563894639123819,1,False,False,True,0,No
Kashgar,China,2026-02,2026,2,0.06671313868359467,0,False,False,True,0,No
Kashgar,China,2026-03,2026,3,0.20150570340211083,1,False,False,False,0,No
Kashgar,China,2026-04,2026,4,-0.004689196683975228,1,False,False,False,0,No
Kashgar,China,2026-05,2026,5,-0.08848024910334122,1,False,False,False,0,No
Kashgar,China,2026-06,2026,6,-0.1945006816766999,1,False,False,False,0,No
Lahore,Pakistan,2018-07,2018,7,-0.5534304726257998,0,False,False,False,0,No
Lahore,Pakistan,2018-08,2018,8,-0.5863534835923299,0,False,False,False,0,No
Lahore,Pakistan,2018-09,2018,9,-0.5004239894336542,0,False,False,False,0,No
Lahore,Pakistan,2018-10,2018,10,0.4906050351012029,1,False,False,True,0,No
Lahore,Pakistan,2018-11,2018,11,-0.17569325136835495,0,False,False,True,0,No
Lahore,Pakistan,2018-12,2018,12,0.6366154699525354,3,False,True,True,0,No
Lahore,Pakistan,2019-01,2019,1,0.18948819992377094,2,False,True,True,0,No
Lahore,Pakistan,2019-02,2019,2,-0.4378622430499403,0,False,False,True,0,No
Lahore,Pakistan,2019-03,2019,3,-0.2801805064272947,0,False,False,False,0,No
Lahore,Pakistan,2019-04,2019,4,-0.32651456618918656,0,False,False,False,0,No
Lahore,Pakistan,2019-05,2019,5,-0.04119166474742928,0,False,False,False,0,No
Lahore,Pakistan,2019-06,2019,6,-0.14372858858510762,0,False,False,False,0,No
Lahore,Pakistan,2019-07,2019,7,-1.004559557666348,0,False,False,False,0,No
Lahore,Pakistan,2019-08,2019,8,-1.059516511127368,0,False,False,False,0,No
Lahore,Pakistan,2019-09,2019,9,-0.8115538787046225,0,False,False,False,0,No
Lahore,Pakistan,2019-10,2019,10,-0.3303641361761795,0,False,False,True,0,No
Lahore,Pakistan,2019-11,2019,11,-0.5379056967051501,0,False,False,True,0,No
Lahore,Pakistan,2019-12,2019,12,0.6643879134988154,2,False,True,True,0,No
Lahore,Pakistan,2020-01,2020,1,0.48293419434041746,3,False,True,True,0,No
Lahore,Pakistan,2020-02,2020,2,0.23460219261935067,1,False,False,True,0,No
Lahore,Pakistan,2020-03,2020,3,-0.37528798789947204,1,False,False,False,0,No
Lahore,Pakistan,2020-04,2020,4,-0.4435922269255029,1,False,False,False,0,No
Lahore,Pakistan,2020-05,2020,5,-0.21637759048605387,0,False,False,False,0,No
Lahore,Pakistan,2020-06,2020,6,-0.5756129875046406,0,False,False,False,0,No
Lahore,Pakistan,2020-07,2020,7,-1.167580699421039,0,False,False,False,0,No
Lahore,Pakistan,2020-08,2020,8,-1.5158796898278921,0,False,False,False,0,No
Lahore,Pakistan,2020-09,2020,9,-0.5909824988286109,0,False,False,False,0,No
Lahore,Pakistan,2020-10,2020,10,-0.22132163453315337,1,False,False,True,0,No
Lahore,Pakistan,2020-11,2020,11,0.25764897052183144,2,False,True,True,0,No
Lahore,Pakistan,2020-12,2020,12,0.6852671840553947,2,False,True,True,0,No
Lahore,Pakistan,2021-01,2021,1,0.1375775680821325,2,False,True,True,0,No
Lahore,Pakistan,2021-02,2021,2,0.3443806460599184,2,False,True,True,0,No
Lahore,Pakistan,2021-03,2021,3,-0.22061852510238342,1,False,False,False,0,No
Lahore,Pakistan,2021-04,2021,4,-0.02283467858243835,1,False,False,False,0,No
Lahore,Pakistan,2021-05,2021,5,-0.14866154714852542,0,False,False,False,0,No
Lahore,Pakistan,2021-06,2021,6,-0.26649062953505054,0,False,False,False,0,No
Lahore,Pakistan,2021-07,2021,7,-0.5425635936346594,0,False,False,False,0,No
Lahore,Pakistan,2021-08,2021,8,-0.17561759733943266,0,False,False,False,0,No
Lahore,Pakistan,2021-09,2021,9,-0.7121480882393042,0,False,False,False,0,No
Lahore,Pakistan,2021-10,2021,10,0.11693240449637812,1,False,False,True,0,No
Lahore,Pakistan,2021-11,2021,11,0.7621595951710184,3,False,True,True,0,No
Lahore,Pakistan,2021-12,2021,12,1.4683356568862682,3,True,True,True,1,Yes
Lahore,Pakistan,2022-01,2022,1,0.9935386277876515,2,False,True,True,0,No
Lahore,Pakistan,2022-02,2022,2,0.659109060143439,2,False,True,True,0,No
Lahore,Pakistan,2022-03,2022,3,0.3099955238055185,1,False,False,False,0,No
Lahore,Pakistan,2022-04,2022,4,0.6967104950245931,1,False,False,False,0,No
Lahore,Pakistan,2022-05,2022,5,0.6577431334956382,1,False,False,False,0,No
Lahore,Pakistan,2022-06,2022,6,0.40175227303137084,1,False,False,False,0,No
Lahore,Pakistan,2022-07,2022,7,-0.8833510439599838,0,False,False,False,0,No
Lahore,Pakistan,2022-08,2022,8,-0.9052350448033014,0,False,False,False,0,No
Lahore,Pakistan,2022-09,2022,9,-0.4594356032690574,0,False,False,False,0,No
Lahore,Pakistan,2022-10,2022,10,0.11013578838746127,1,False,False,True,0,No
Lahore,Pakistan,2022-11,2022,11,0.24464674588682236,2,False,True,True,0,No
Lahore,Pakistan,2022-12,2022,12,0.49277666180745516,2,False,True,True,0,No
Lahore,Pakistan,2023-01,2023,1,0.7997061354739055,2,False,True,True,0,No
Lahore,Pakistan,2023-02,2023,2,-0.10075943899933819,0,False,False,True,0,No
Lahore,Pakistan,2023-03,2023,3,-0.32631462143087064,0,False,False,False,0,No
Lahore,Pakistan,2023-04,2023,4,0.18856882138760533,1,False,False,False,0,No
Lahore,Pakistan,2023-05,2023,5,0.3651970417355445,2,False,True,False,0,No
Lahore,Pakistan,2023-06,2023,6,-0.07049866672324219,0,False,False,False,0,No
Lahore,Pakistan,2023-07,2023,7,-0.7190851259633091,0,False,False,False,0,No
Lahore,Pakistan,2023-08,2023,8,-0.3661601202260565,0,False,False,False,0,No
Lahore,Pakistan,2023-09,2023,9,-0.4037488486047187,0,False,False,False,0,No
Lahore,Pakistan,2023-10,2023,10,0.017440253476242583,0,False,False,True,0,No
Lahore,Pakistan,2023-11,2023,11,0.6350625083249101,1,False,False,True,0,No
Lahore,Pakistan,2023-12,2023,12,1.4561084304822827,2,True,True,True,1,Yes
Lahore,Pakistan,2024-01,2024,1,1.4453283570767221,4,True,True,True,1,Yes
Lahore,Pakistan,2024-02,2024,2,0.7318324017024278,1,False,False,True,0,No
Lahore,Pakistan,2024-03,2024,3,0.1920953320797138,1,False,False,False,0,No
Lahore,Pakistan,2024-04,2024,4,0.5788738269756726,1,False,False,False,0,No
Lahore,Pakistan,2024-05,2024,5,0.787534518223747,3,False,True,False,0,No
Lahore,Pakistan,2024-06,2024,6,0.21669721500153427,0,False,False,False,0,No
Lahore,Pakistan,2024-07,2024,7,-0.6556379075746565,0,False,False,False,0,No
Lahore,Pakistan,2024-08,2024,8,-1.0625968690712881,0,False,False,False,0,No
Lahore,Pakistan,2024-09,2024,9,-0.35603432261851126,0,False,False,False,0,No
Lahore,Pakistan,2024-10,2024,10,0.19692239760114855,1,False,False,True,0,No
Lahore,Pakistan,2024-11,2024,11,1.219645058415176,2,True,True,True,1,Yes
Lahore,Pakistan,2024-12,2024,12,0.48991988103064427,0,False,False,True,0,No
Lahore,Pakistan,2025-01,2025,1,0.6302133281856743,2,False,True,True,0,No
Lahore,Pakistan,2025-02,2025,2,0.14350194576858283,1,False,False,True,0,No
Lahore,Pakistan,2025-03,2025,3,-0.10150949162770986,1,False,False,False,0,No
Lahore,Pakistan,2025-04,2025,4,0.41360737119704305,1,False,False,False,0,No
Lahore,Pakistan,2025-05,2025,5,0.5273952956507942,2,False,True,False,0,No
Lahore,Pakistan,2025-06,2025,6,-0.13631454315433644,0,False,False,False,0,No
Lahore,Pakistan,2025-07,2025,7,-0.9453819400276802,0,False,False,False,0,No
Lahore,Pakistan,2025-08,2025,8,-0.8316101728496204,0,False,False,False,0,No
Lahore,Pakistan,2025-09,2025,9,-0.6700678638139201,0,False,False,False,0,No
Lahore,Pakistan,2025-10,2025,10,-0.18576917906458715,0,False,False,True,0,No
Lahore,Pakistan,2025-11,2025,11,0.28872731069096824,1,False,False,True,0,No
Lahore,Pakistan,2025-12,2025,12,0.24619635608884374,1,False,False,True,0,No
Lahore,Pakistan,2026-01,2026,1,0.2555040292181507,1,False,False,True,0,No
Lahore,Pakistan,2026-02,2026,2,0.16970557192688446,0,False,False,True,0,No
Lahore,Pakistan,2026-03,2026,3,-0.4007526419203017,1,False,False,False,0,No
Lahore,Pakistan,2026-04,2026,4,-0.1321839867677606,1,False,False,False,0,No
Lahore,Pakistan,2026-05,2026,5,0.27062740322308093,2,False,True,False,0,No
Lahore,Pakistan,2026-06,2026,6,0.3935418228608795,1,False,False,False,0,No
Loni,India,2018-07,2018,7,-0.6124997058211978,0,False,False,False,0,No
Loni,India,2018-08,2018,8,-0.8182878044788074,0,False,False,False,0,No
Loni,India,2018-09,2018,9,-0.6751571372297098,0,False,False,False,0,No
Loni,India,2018-10,2018,10,0.055041674484668165,0,False,False,True,0,No
Loni,India,2018-11,2018,11,-0.04241074065694651,1,False,False,True,0,No
Loni,India,2018-12,2018,12,0.3997465097409031,2,False,True,True,0,No
Loni,India,2019-01,2019,1,0.18619833755997803,1,False,False,True,0,No
Loni,India,2019-02,2019,2,0.0120800539939258,1,False,False,True,0,No
Loni,India,2019-03,2019,3,-0.1639729868827739,0,False,False,False,0,No
Loni,India,2019-04,2019,4,0.022270379893195597,0,False,False,False,0,No
Loni,India,2019-05,2019,5,0.16058853240936372,0,False,False,False,0,No
Loni,India,2019-06,2019,6,-0.04886784714914714,0,False,False,False,0,No
Loni,India,2019-07,2019,7,-0.8170995117767694,0,False,False,False,0,No
Loni,India,2019-08,2019,8,-0.9906036077203403,0,False,False,False,0,No
Loni,India,2019-09,2019,9,-1.0991378954312883,0,False,False,False,0,No
Loni,India,2019-10,2019,10,-0.2347026423065069,1,False,False,True,0,No
Loni,India,2019-11,2019,11,-0.3910842299165095,0,False,False,True,0,No
Loni,India,2019-12,2019,12,0.4238037135226774,2,False,True,True,0,No
Loni,India,2020-01,2020,1,0.1897148182287865,1,False,False,True,0,No
Loni,India,2020-02,2020,2,0.24086006129057713,2,False,True,True,0,No
Loni,India,2020-03,2020,3,-0.17151592762061316,1,False,False,False,0,No
Loni,India,2020-04,2020,4,-0.19078311349144908,1,False,False,False,0,No
Loni,India,2020-05,2020,5,-0.0913245445712558,0,False,False,False,0,No
Loni,India,2020-06,2020,6,-0.5484941608519327,0,False,False,False,0,No
Loni,India,2020-07,2020,7,-1.3286512238065427,0,False,False,False,0,No
Loni,India,2020-08,2020,8,-1.594647467945919,0,False,False,False,0,No
Loni,India,2020-09,2020,9,-1.0084216714289904,0,False,False,False,0,No
Loni,India,2020-10,2020,10,-0.25961148324747646,1,False,False,True,0,No
Loni,India,2020-11,2020,11,0.5801289049545746,2,False,True,True,0,No
Loni,India,2020-12,2020,12,0.1548337122025838,1,False,False,True,0,No
Loni,India,2021-01,2021,1,0.20165916739419107,2,False,True,True,0,No
Loni,India,2021-02,2021,2,0.5311517976304365,2,False,True,True,0,No
Loni,India,2021-03,2021,3,-0.05266595011360022,0,False,False,False,0,No
Loni,India,2021-04,2021,4,0.43767477174256797,2,False,True,False,0,No
Loni,India,2021-05,2021,5,-0.15075393414273577,0,False,False,False,0,No
Loni,India,2021-06,2021,6,-0.33403676647700054,0,False,False,False,0,No
Loni,India,2021-07,2021,7,-0.6501418807110394,0,False,False,False,0,No
Loni,India,2021-08,2021,8,-0.6492129484367435,0,False,False,False,0,No
Loni,India,2021-09,2021,9,-0.9088752038972243,0,False,False,False,0,No
Loni,India,2021-10,2021,10,0.09919574162727374,0,False,False,True,0,No
Loni,India,2021-11,2021,11,0.9029051067004111,3,False,True,True,0,No
Loni,India,2021-12,2021,12,0.905463903067113,2,False,True,True,0,No
Loni,India,2022-01,2022,1,0.4344429226614084,1,False,False,True,0,No
Loni,India,2022-02,2022,2,0.8005510390995367,2,False,True,True,0,No
Loni,India,2022-03,2022,3,0.4268716176605528,1,False,False,False,0,No
Loni,India,2022-04,2022,4,0.8345459446211839,2,False,True,False,0,No
Loni,India,2022-05,2022,5,0.930941895978212,1,False,False,False,0,No
Loni,India,2022-06,2022,6,0.08051219037032456,1,False,False,False,0,No
Loni,India,2022-07,2022,7,-0.8486775055511119,0,False,False,False,0,No
Loni,India,2022-08,2022,8,-0.9013173983923572,0,False,False,False,0,No
Loni,India,2022-09,2022,9,-0.6669658927890989,0,False,False,False,0,No
Loni,India,2022-10,2022,10,0.21384601480934573,1,False,False,True,0,No
Loni,India,2022-11,2022,11,0.32945120541277156,1,False,False,True,0,No
Loni,India,2022-12,2022,12,0.3585828369892752,2,False,True,True,0,No
Loni,India,2023-01,2023,1,0.43736587229119817,2,False,True,True,0,No
Loni,India,2023-02,2023,2,0.34900449993158034,1,False,False,True,0,No
Loni,India,2023-03,2023,3,-0.014790951167997635,0,False,False,False,0,No
Loni,India,2023-04,2023,4,0.4840423955385568,1,False,False,False,0,No
Loni,India,2023-05,2023,5,0.3158251556564083,1,False,False,False,0,No
Loni,India,2023-06,2023,6,-0.4511471685784227,0,False,False,False,0,No
Loni,India,2023-07,2023,7,-0.8646922497797446,0,False,False,False,0,No
Loni,India,2023-08,2023,8,-0.6797752826976631,0,False,False,False,0,No
Loni,India,2023-09,2023,9,-0.4422284668804431,0,False,False,False,0,No
Loni,India,2023-10,2023,10,0.29374213772818586,0,False,False,True,0,No
Loni,India,2023-11,2023,11,1.172507579697115,2,True,True,True,1,Yes
Loni,India,2023-12,2023,12,1.234363370334926,2,True,True,True,1,Yes
Loni,India,2024-01,2024,1,1.6906615253095005,4,True,True,True,1,Yes
Loni,India,2024-02,2024,2,0.374838332716051,1,False,False,True,0,No
Loni,India,2024-03,2024,3,0.3378147905421092,1,False,False,False,0,No
Loni,India,2024-04,2024,4,0.7537039506449029,2,False,True,False,0,No
Loni,India,2024-05,2024,5,1.1568876412064513,3,True,True,False,0,No
Loni,India,2024-06,2024,6,0.18370743436101358,0,False,False,False,0,No
Loni,India,2024-07,2024,7,-0.7240774698118317,0,False,False,False,0,No
Loni,India,2024-08,2024,8,-1.0774565768405893,0,False,False,False,0,No
Loni,India,2024-09,2024,9,-0.6516383564886381,0,False,False,False,0,No
Loni,India,2024-10,2024,10,0.27846287684268517,1,False,False,True,0,No
Loni,India,2024-11,2024,11,0.9856208067688753,2,False,True,True,0,No
Loni,India,2024-12,2024,12,0.38774448282885926,1,False,False,True,0,No
Loni,India,2025-01,2025,1,0.29817967076608115,0,False,False,True,0,No
Loni,India,2025-02,2025,2,0.03281630265640997,0,False,False,True,0,No
Loni,India,2025-03,2025,3,0.20539241460840044,1,False,False,False,0,No
Loni,India,2025-04,2025,4,0.8278939958365935,3,False,True,False,0,No
Loni,India,2025-05,2025,5,0.42379663749504937,1,False,False,False,0,No
Loni,India,2025-06,2025,6,-0.16861721600554383,0,False,False,False,0,No
Loni,India,2025-07,2025,7,-0.6968549150655496,0,False,False,False,0,No
Loni,India,2025-08,2025,8,-0.9021935068598468,0,False,False,False,0,No
Loni,India,2025-09,2025,9,-0.7075677122198348,0,False,False,False,0,No
Loni,India,2025-10,2025,10,-0.1288672276742005,0,False,False,True,0,No
Loni,India,2025-11,2025,11,0.4600494490698387,2,False,True,True,0,No
Loni,India,2025-12,2025,12,0.06050143579369196,1,False,False,True,0,No
Loni,India,2026-01,2026,1,0.07194628394166944,1,False,False,True,0,No
Loni,India,2026-02,2026,2,0.10962146005530667,0,False,False,True,0,No
Loni,India,2026-03,2026,3,0.09245598821878145,1,False,False,False,0,No
Loni,India,2026-04,2026,4,0.2682416448929372,2,False,True,False,0,No
Loni,India,2026-05,2026,5,0.4434968992066917,2,False,True,False,0,No
Loni,India,2026-06,2026,6,0.11608039392964682,2,False,True,False,0,No
Noida,India,2018-07,2018,7,-0.6268632913937928,0,False,False,False,0,No
Noida,India,2018-08,2018,8,-0.9095334519984164,0,False,False,False,0,No
Noida,India,2018-09,2018,9,-0.5680130594669489,0,False,False,False,0,No
Noida,India,2018-10,2018,10,0.11914751079844907,0,False,False,True,0,No
Noida,India,2018-11,2018,11,-0.0480966661270936,1,False,False,True,0,No
Noida,India,2018-12,2018,12,0.49371017913727633,2,False,True,True,0,No
Noida,India,2019-01,2019,1,0.3184733739048186,2,False,True,True,0,No
Noida,India,2019-02,2019,2,-0.05008314942516727,2,False,True,True,0,No
Noida,India,2019-03,2019,3,0.04187456726333787,1,False,False,False,0,No
Noida,India,2019-04,2019,4,0.09264571958312737,0,False,False,False,0,No
Noida,India,2019-05,2019,5,0.14805955389389874,0,False,False,False,0,No
Noida,India,2019-06,2019,6,-0.007288782986920742,0,False,False,False,0,No
Noida,India,2019-07,2019,7,-0.9612967577287754,0,False,False,False,0,No
Noida,India,2019-08,2019,8,-1.0255015008952542,0,False,False,False,0,No
Noida,India,2019-09,2019,9,-1.0883626770541417,0,False,False,False,0,No
Noida,India,2019-10,2019,10,-0.10642392074526383,1,False,False,True,0,No
Noida,India,2019-11,2019,11,-0.4118624886680964,0,False,False,True,0,No
Noida,India,2019-12,2019,12,0.4982484459902213,2,False,True,True,0,No
Noida,India,2020-01,2020,1,0.1308482130842626,1,False,False,True,0,No
Noida,India,2020-02,2020,2,0.31321622478018496,1,False,False,True,0,No
Noida,India,2020-03,2020,3,-0.2257366182541826,1,False,False,False,0,No
Noida,India,2020-04,2020,4,-0.14271272455456346,1,False,False,False,0,No
Noida,India,2020-05,2020,5,-0.15020167217043567,0,False,False,False,0,No
Noida,India,2020-06,2020,6,-0.5622525258357273,0,False,False,False,0,No
Noida,India,2020-07,2020,7,-1.3701672357770844,0,False,False,False,0,No
Noida,India,2020-08,2020,8,-1.5307429067487546,0,False,False,False,0,No
Noida,India,2020-09,2020,9,-0.7903679475720014,0,False,False,False,0,No
Noida,India,2020-10,2020,10,0.006391849269768701,1,False,False,True,0,No
Noida,India,2020-11,2020,11,0.4117244636679544,2,False,True,True,0,No
Noida,India,2020-12,2020,12,0.3999446150962455,2,False,True,True,0,No
Noida,India,2021-01,2021,1,-0.07700609081252549,2,False,True,True,0,No
Noida,India,2021-02,2021,2,0.19507617307887526,2,False,True,True,0,No
Noida,India,2021-03,2021,3,-0.10203300966765694,0,False,False,False,0,No
Noida,India,2021-04,2021,4,0.42243308084874415,1,False,False,False,0,No
Noida,India,2021-05,2021,5,-0.2516354649568622,0,False,False,False,0,No
Noida,India,2021-06,2021,6,-0.39109030527516336,0,False,False,False,0,No
Noida,India,2021-07,2021,7,-0.680470444870614,0,False,False,False,0,No
Noida,India,2021-08,2021,8,-0.6190254300081948,0,False,False,False,0,No
Noida,India,2021-09,2021,9,-0.9808742251652728,0,False,False,False,0,No
Noida,India,2021-10,2021,10,0.09339785402334777,0,False,False,True,0,No
Noida,India,2021-11,2021,11,0.8931211521571056,3,False,True,True,0,No
Noida,India,2021-12,2021,12,0.8912369914374343,2,False,True,True,0,No
Noida,India,2022-01,2022,1,0.5616842159365307,1,False,False,True,0,No
Noida,India,2022-02,2022,2,0.7011398061377438,1,False,False,True,0,No
Noida,India,2022-03,2022,3,0.5634577982316753,1,False,False,False,0,No
Noida,India,2022-04,2022,4,0.6751407980104431,2,False,True,False,0,No
Noida,India,2022-05,2022,5,0.8118838383671967,1,False,False,False,0,No
