City,date,Year,Month,N_elevated,cond2_Nelev,cond3_window,MPSI_equal,Smog_equal,MPSI_PCA,Smog_PCA,MPSI_entropy,Smog_entropy,MPSI_CRITIC,Smog_CRITIC
Dushanbe,2019-08,2019,8,1,False,False,0.14890013803413316,0,0.15904738986633216,0,0.17132546910986424,0,0.05291797045392249,0
Dushanbe,2019-09,2019,9,1,False,False,-0.4531648710824985,0,-0.45386471066527656,0,-0.44927481276939985,0,-0.49752988202514115,0
Dushanbe,2019-10,2019,10,0,False,True,-0.568806408638786,0,-0.526384231196167,0,-0.593123556941136,0,-0.5864337833056993,0
Dushanbe,2019-11,2019,11,1,False,True,0.7566265521904131,0,1.0053214961112673,0,0.8328562950146384,0,0.6817360984571283,0
Dushanbe,2019-12,2019,12,2,True,True,0.5304192027343555,0,0.6315932652683165,0,0.47814418865695973,0,0.5102594729674621,0
Dushanbe,2020-01,2020,1,4,True,True,1.4449072542296884,1,1.5493786263219254,1,1.38626795242499,1,1.427920024140355,1
Dushanbe,2020-02,2020,2,1,False,True,0.11531090839555805,0,0.076872537321859,0,0.10266554763258398,0,0.18519062982191753,0
Dushanbe,2020-03,2020,3,1,False,False,-0.20056721031212765,0,-0.31014835875607244,0,-0.21246783047051615,0,-0.0929734582027591,0
Dushanbe,2020-04,2020,4,0,False,False,-0.1647737579596833,0,-0.19855513892430346,0,-0.14242774458585916,0,-0.11708223824991515,0
Dushanbe,2020-05,2020,5,0,False,False,-0.4749352323490032,0,-0.5590817618956033,0,-0.48572797352786873,0,-0.4354494027644683,0
Dushanbe,2020-06,2020,6,0,False,False,-0.5721410831975818,0,-0.6687256648590816,0,-0.6057136453951608,0,-0.5391750987524423,0
Dushanbe,2020-07,2020,7,0,False,False,-0.7963159853081759,0,-0.860329934671157,0,-0.8228309313320502,0,-0.7586548119306572,0
Dushanbe,2020-08,2020,8,1,False,False,-0.4212356812191314,0,-0.46583670982030784,0,-0.43835955845579955,0,-0.4539634648441938,0
Dushanbe,2020-09,2020,9,1,False,False,0.042532961738507735,0,-0.050600043779403414,0,0.02340866949697845,0,0.018618329108389897,0
Dushanbe,2020-10,2020,10,0,False,True,0.061814181815573604,0,0.15736836355152756,0,0.0515052343930571,0,-0.040033859925577606,0
Dushanbe,2020-11,2020,11,1,False,True,0.30476665862167746,0,0.5241803691012012,0,0.41370316030089976,0,0.22247862925123826,0
Dushanbe,2020-12,2020,12,1,False,True,0.660636985544699,0,0.8054777164094155,0,0.7299771195187459,0,0.5831247223481144,0
Dushanbe,2021-01,2021,1,2,True,True,0.746407084648409,0,0.8681790239555316,0,0.7125906719116215,0,0.6712322893797164,0
Dushanbe,2021-02,2021,2,0,False,True,-0.12112744425269929,0,-0.06868881565304098,0,-0.11594143372281825,0,-0.11308620537884786,0
Dushanbe,2021-03,2021,3,1,False,False,0.09863369738932065,0,-0.0761995599014442,0,0.09353370832437916,0,0.25056102420382065,0
Dushanbe,2021-04,2021,4,0,False,False,-0.2994933594560824,0,-0.3824432199281038,0,-0.2657803524670034,0,-0.2024509081969236,0
Dushanbe,2021-05,2021,5,0,False,False,-0.759501347592707,0,-0.829334161563209,0,-0.752577703103993,0,-0.6909063969396118,0
Dushanbe,2021-06,2021,6,0,False,False,-0.7488366208967745,0,-0.8620970829806662,0,-0.777362888674356,0,-0.6714586047412839,0
Dushanbe,2021-07,2021,7,1,False,False,-0.45092053301465906,0,-0.5636442230136907,0,-0.4744744799117475,0,-0.4206069921648007,0
Dushanbe,2021-08,2021,8,2,True,False,0.2625594196641665,0,0.3313828051022685,0,0.33011790861595014,0,0.13913239959560578,0
Dushanbe,2021-09,2021,9,1,False,False,-0.21777710223315422,0,-0.17800266225322842,0,-0.20981192369869356,0,-0.33251512561542684,0
Dushanbe,2021-10,2021,10,0,False,True,0.08916934698105705,0,0.15761489543908563,0,0.06638026627143229,0,0.020725923857665002,0
Dushanbe,2021-11,2021,11,2,True,True,0.5998859078427476,0,0.792399364164168,0,0.6158842133215736,0,0.5026485497138307,0
Dushanbe,2021-12,2021,12,2,True,True,0.8010009509203735,0,0.8108336366323279,0,0.7774420131336528,0,0.8467240462862538,0
Dushanbe,2022-01,2022,1,2,True,True,0.6218313755021369,0,0.6558527034799416,0,0.60892469318121,0,0.6614691987661286,0
Dushanbe,2022-02,2022,2,2,True,True,0.6059860048793886,0,0.55369479755245,0,0.6014168047064822,0,0.698865540654213,0
Dushanbe,2022-03,2022,3,1,False,False,-0.05456070889840522,0,0.03713111791871827,0,0.030557053514676816,0,-0.09086326316186906,0
Dushanbe,2022-04,2022,4,0,False,False,-0.14458182198346348,0,-0.22254455320211014,0,-0.1363574220881089,0,-0.11949792262479728,0
Dushanbe,2022-05,2022,5,0,False,False,-0.43314919497426235,0,-0.514570909884045,0,-0.4390150275531741,0,-0.38950207052398367,0
Dushanbe,2022-06,2022,6,0,False,False,-0.2762656668044714,0,-0.41823975668600966,0,-0.30175023666135153,0,-0.20009904266115452,0
Dushanbe,2022-07,2022,7,1,False,False,-0.04059629299710832,0,-0.11659436293188608,0,-0.03444740088814813,0,-0.05662249391612156,0
Dushanbe,2022-08,2022,8,1,False,False,-0.24237360646134132,0,-0.26128892838637163,0,-0.23542880863935564,0,-0.2819319535918988,0
Dushanbe,2022-09,2022,9,1,False,False,-0.3764537892181076,0,-0.4311090139972673,0,-0.37380575602409327,0,-0.3907192488393929,0
Dushanbe,2022-10,2022,10,0,False,True,-0.6669111853500747,0,-0.6836923308090848,0,-0.7021373543217216,0,-0.6659762847561965,0
Dushanbe,2022-11,2022,11,1,False,True,-0.2569364985055942,0,-0.1438034991028737,0,-0.32917046320968,0,-0.3222553916698626,0
Dushanbe,2022-12,2022,12,3,True,True,1.2640113848113004,1,1.5451647360485348,1,1.3112139179832607,1,1.1571329323249326,1
Dushanbe,2023-01,2023,1,4,True,True,1.4786548363975835,1,1.5960045061177537,1,1.4527229062471123,1,1.4300537415535048,1
Dushanbe,2023-02,2023,2,1,False,True,-0.2640529692520077,0,-0.3844615799323548,0,-0.32693132776916145,0,-0.14088550865692168,0
Dushanbe,2023-03,2023,3,0,False,False,-0.7307159436347559,0,-0.8582942752461347,0,-0.761651778256363,0,-0.6042243063342898,0
Dushanbe,2023-04,2023,4,0,False,False,-0.36427988045081805,0,-0.47554294615414,0,-0.3656767071827097,0,-0.27718313251055415,0
Dushanbe,2023-05,2023,5,0,False,False,-0.17748304943318743,0,-0.32649601667620626,0,-0.18797316362644365,0,-0.07673808343997132,0
Dushanbe,2023-06,2023,6,1,False,False,-0.16646435510690388,0,-0.22209445702817754,0,-0.1711470074464126,0,-0.19280974069245455,0
Dushanbe,2023-07,2023,7,1,False,False,-0.03808460514442713,0,-0.030630828645219876,0,-0.016561831783272474,0,-0.11612652925680172,0
Dushanbe,2023-08,2023,8,1,False,False,-0.2274898007510584,0,-0.23165234997580755,0,-0.216546316200255,0,-0.28466522778243913,0
Dushanbe,2023-09,2023,9,0,False,False,-0.3532222731056526,0,-0.34769265514083475,0,-0.33746455147618437,0,-0.4144865645905955,0
Dushanbe,2023-10,2023,10,0,False,True,-0.18780083473533046,0,-0.10243788010952982,0,-0.1909457791501152,0,-0.24226656389391799,0
Dushanbe,2023-11,2023,11,1,False,True,-1.0929187643712868e-05,0,0.14105738154434783,0,0.04735138393826853,0,-0.03956355465500554,0
Dushanbe,2023-12,2023,12,3,True,True,1.0309498044042056,1,1.242241101246304,1,1.0748241727055403,1,0.9588954702594533,0
Dushanbe,2024-01,2024,1,3,True,True,0.8802808283314572,0,0.9499354010790636,0,0.8618756262434969,0,0.8842134093257036,0
Dushanbe,2024-02,2024,2,2,True,True,0.8391215740302163,0,0.8303491675357897,0,0.7488837002409497,0,0.8514551224626203,0
Dushanbe,2024-03,2024,3,1,False,False,0.1623124396436612,0,0.14616880551013609,0,0.17371872858996598,0,0.2119308214461501,0
Dushanbe,2024-04,2024,4,1,False,False,-0.23479042587162063,0,-0.35639874073690836,0,-0.2289273586679106,0,-0.11855049251173697,0
Dushanbe,2024-05,2024,5,0,False,False,-0.5074141163489005,0,-0.5604815867824676,0,-0.5027486680425179,0,-0.4693489470933103,0
Dushanbe,2024-06,2024,6,0,False,False,-0.37024358576146854,0,-0.48223333527334744,0,-0.38380315796683295,0,-0.3267288140819972,0
Dushanbe,2024-07,2024,7,1,False,False,-0.33789330411042906,0,-0.45341045885286213,0,-0.34934929540929616,0,-0.3172313856042615,0
Dushanbe,2024-08,2024,8,1,False,False,-0.04585493565940324,0,-0.05875721079152113,0,-0.028920174128095943,0,-0.12731036963817333,0
Dushanbe,2024-09,2024,9,1,False,False,-0.14687959302267323,0,-0.16856190353302536,0,-0.144708592150478,0,-0.1945021521131438,0
Dushanbe,2024-10,2024,10,0,False,True,-0.6763129648815696,0,-0.6527371087239128,0,-0.6942414580369604,0,-0.6836071364438554,0
Dushanbe,2024-11,2024,11,0,False,True,-0.5651399707058171,0,-0.48800237568229676,0,-0.5643586339868327,0,-0.593766341157418,0
Dushanbe,2024-12,2024,12,2,True,True,1.0028140543565462,1,1.2941293462513501,1,1.1125792833145107,1,0.8834462854094218,0
Dushanbe,2025-01,2025,1,4,True,True,1.0733766232529087,1,1.289669536250786,1,1.1454162589326662,1,1.0260352919302769,1
Dushanbe,2025-02,2025,2,2,True,True,0.15095578956732192,0,0.11066151010156675,0,0.22068538437235807,0,0.2530198743022037,0
Dushanbe,2025-03,2025,3,1,False,False,-0.3358566548783697,0,-0.5001356735725484,0,-0.3136688212251826,0,-0.16070701130356663,0
Dushanbe,2025-04,2025,4,0,False,False,-0.41414606061899895,0,-0.48731402525373363,0,-0.38814731959457516,0,-0.3395341590991428,0
Dushanbe,2025-05,2025,5,0,False,False,-0.36564079188344367,0,-0.46668469918615085,0,-0.3454403072807826,0,-0.312940434205342,0
Dushanbe,2025-06,2025,6,0,False,False,-0.09690994306504752,0,-0.10965674793190204,0,-0.10827578904224325,0,-0.14292083474762074,0
Dushanbe,2025-07,2025,7,1,False,False,-0.000994470998738256,0,-0.027178280733957866,0,-0.019632483229463094,0,-0.05612431024379097,0
Dushanbe,2025-08,2025,8,2,True,False,0.2281321637727205,0,0.2574377470495612,0,0.20967968818053065,0,0.114213939464819,0
Dushanbe,2025-09,2025,9,0,False,False,-0.2853246008857254,0,-0.3236391893607091,0,-0.3658429351315844,0,-0.32438470825852955,0
Dushanbe,2025-10,2025,10,0,False,True,-0.6347353701896014,0,-0.6464638013069401,0,-0.6501822491568495,0,-0.6497228491935503,0
Dushanbe,2025-11,2025,11,2,True,True,0.5739925416277568,0,0.7724369047857625,0,0.5219542738234315,0,0.42021218747654066,0
Dushanbe,2025-12,2025,12,1,False,True,0.10715077429921677,0,0.13086671915826698,0,0.09345429935169422,0,0.17285301387770163,0
Dushanbe,2026-01,2026,1,4,True,True,1.6583662281184552,1,1.7410390899564914,1,1.676783900239294,1,1.6439494715789102,1
Dushanbe,2026-02,2026,2,0,False,True,-0.05498329722943403,0,0.023319182979117878,0,-0.060680943154739875,0,-0.09114783255539698,0
Dushanbe,2026-03,2026,3,0,False,False,-0.4838622572652351,0,-0.510807981614448,0,-0.431789455375721,0,-0.38906853903040906,0
Dushanbe,2026-04,2026,4,0,False,False,-0.4537062618719365,0,-0.49842592896119187,0,-0.457774749115481,0,-0.42468546110268085,0
Dushanbe,2026-05,2026,5,1,False,False,-0.29060562764239034,0,-0.30255778224372387,0,-0.2766094546790224,0,-0.33799018480829235,0
Dushanbe,2026-06,2026,6,1,False,False,-0.3752087841094611,0,-0.4525665801162484,0,-0.4499292979143318,0,-0.4010574540821316,0
Faisalabad,2018-07,2018,7,1,False,False,-0.14129665413721507,0,-0.3709226065428045,0,-0.14525455856215277,0,0.021900475707046535,0
Faisalabad,2018-08,2018,8,0,False,False,-0.3359139176390076,0,-0.5293489871463354,0,-0.3583049890522594,0,-0.22354620962403793,0
Faisalabad,2018-09,2018,9,0,False,False,-0.41312700145071435,0,-0.5338700732436972,0,-0.4387946242404891,0,-0.3277782853899063,0
Faisalabad,2018-10,2018,10,0,False,True,0.5418367725576111,0,0.5030061410926872,0,0.5908573221501754,0,0.5798501205929343,0
Faisalabad,2018-11,2018,11,1,False,True,-0.051011452884340516,0,0.11026565280148284,0,-0.10340823138177245,0,-0.24143195774723886,0
Faisalabad,2018-12,2018,12,3,True,True,0.39951225355367026,0,0.8208698730386708,0,0.4549050810865026,0,0.19100585646120577,0
Faisalabad,2019-01,2019,1,2,True,True,0.6365575245340891,0,0.869883723276788,0,0.682808854010671,0,0.48679695256479055,0
Faisalabad,2019-02,2019,2,0,False,True,-0.41564205458036996,0,-0.4631043733483089,0,-0.46820820547544795,0,-0.3934600337234898,0
Faisalabad,2019-03,2019,3,0,False,False,-0.32812658049403665,0,-0.4915725417183915,0,-0.3919121008558304,0,-0.2375549537518919,0
Faisalabad,2019-04,2019,4,0,False,False,-0.04536120727684584,0,-0.08215404043973364,0,-0.08706066535677842,0,-0.07578574193321877,0
Faisalabad,2019-05,2019,5,2,True,False,0.8813917933330799,0,0.8698307759534588,0,0.9373378659123718,0,0.8945089912942884,0
Faisalabad,2019-06,2019,6,2,True,False,0.7654002227828067,0,0.62679716220124,0,0.8022619182060609,0,0.8635479201765046,0
Faisalabad,2019-07,2019,7,0,False,False,-0.5728777548595386,0,-0.7757144256623403,0,-0.5880065168623683,0,-0.4400084211225632,0
Faisalabad,2019-08,2019,8,0,False,False,-0.7421470752067856,0,-0.7700484747346076,0,-0.7197078703174622,0,-0.6959964903702808,0
Faisalabad,2019-09,2019,9,0,False,False,-0.5783360377333536,0,-0.4594241966068128,0,-0.5480335317724543,0,-0.6867233177274797,0
Faisalabad,2019-10,2019,10,1,False,True,-0.2048814826882835,0,-0.09782296216674644,0,-0.15660449401147442,0,-0.31099048300367227,0
Faisalabad,2019-11,2019,11,0,False,True,-0.6659365372727538,0,-0.5124825435179751,0,-0.6646096841007881,0,-0.7294304956812768,0
Faisalabad,2019-12,2019,12,3,True,True,1.2699591894620053,1,1.2858118967634378,1,1.2017344306235138,1,1.325096073278308,1
Faisalabad,2020-01,2020,1,2,True,True,0.3645179016562086,0,0.3354127766614062,0,0.32736320193800444,0,0.4304914758336835,0
Faisalabad,2020-02,2020,2,1,False,True,0.21554717727520256,0,0.17864538055227527,0,0.21323815718428227,0,0.25791210965299494,0
Faisalabad,2020-03,2020,3,1,False,False,-0.2762379562879221,0,-0.507164023091163,0,-0.3412094965880994,0,-0.11551081476531555,0
Faisalabad,2020-04,2020,4,1,False,False,-0.1685088948515755,0,-0.34779573574000494,0,-0.22342279285682487,0,-0.07188028411273258,0
Faisalabad,2020-05,2020,5,1,False,False,0.3970323445782117,0,0.3518175224399587,0,0.4241908877032552,0,0.414161437638068,0
Faisalabad,2020-06,2020,6,1,False,False,0.1033884773533002,0,0.02836445452911962,0,0.11041064884710039,0,0.09642904721858586,0
Faisalabad,2020-07,2020,7,0,False,False,-0.644473435276213,0,-0.7209196219039206,0,-0.6340665302227088,0,-0.5947473178130732,0
Faisalabad,2020-08,2020,8,0,False,False,-1.2470952664435562,0,-1.2704793161215724,0,-1.237535192636737,0,-1.196956941388478,0
Faisalabad,2020-09,2020,9,0,False,False,-0.5140759881596243,0,-0.4708250004962895,0,-0.505014938866824,0,-0.5380798958761793,0
Faisalabad,2020-10,2020,10,1,False,True,0.03526459830037984,0,0.1353472233300906,0,0.08325588724822708,0,-0.07738039674871439,0
Faisalabad,2020-11,2020,11,3,True,True,0.8099468025072649,0,1.0768635783847353,1,0.863319736074955,0,0.6142402595401236,0
Faisalabad,2020-12,2020,12,2,True,True,0.9246942393483221,0,1.2107327614553625,1,0.919470432175368,0,0.7813213208210369,0
Faisalabad,2021-01,2021,1,1,False,True,0.17124938066219614,0,0.4253277952285094,0,0.21006202239819427,0,0.05135737150604974,0
Faisalabad,2021-02,2021,2,1,False,True,-0.11900975767235694,0,0.10427792049533305,0,-0.005427875010206806,0,-0.20972308491325448,0
Faisalabad,2021-03,2021,3,1,False,False,-0.43848481608144474,0,-0.6900770232635701,0,-0.4802192075732161,0,-0.26464836826804716,0
Faisalabad,2021-04,2021,4,1,False,False,0.05289849713182235,0,-0.13622539467540282,0,-0.03405332098429856,0,0.1776927748851234,0
Faisalabad,2021-05,2021,5,1,False,False,0.032258264218675045,0,-0.05937154221941378,0,0.024281964961509417,0,0.12512588054811447,0
Faisalabad,2021-06,2021,6,0,False,False,-0.2938004487232045,0,-0.41079127865698634,0,-0.326381664744201,0,-0.20431414680229426,0
Faisalabad,2021-07,2021,7,0,False,False,-0.40183856062299617,0,-0.5493051073890294,0,-0.39256671254451414,0,-0.3099749493425777,0
Faisalabad,2021-08,2021,8,0,False,False,-0.19497227903746803,0,-0.3072705831855035,0,-0.2096194923280733,0,-0.17554176487503717,0
Faisalabad,2021-09,2021,9,0,False,False,-0.7058903799545244,0,-0.7392550076200212,0,-0.7121722127193476,0,-0.6887455267335554,0
Faisalabad,2021-10,2021,10,1,False,True,-0.05358156555868465,0,-0.017623769650081472,0,-0.021284586237470815,0,-0.09777607318558551,0
Faisalabad,2021-11,2021,11,3,True,True,0.7120423555793451,0,0.972540549980248,0,0.7270538734647644,0,0.4654022993679239,0
Faisalabad,2021-12,2021,12,2,True,True,1.239129310058642,1,1.40777344095592,1,1.2203272113168613,1,1.1311455878131407,1
Faisalabad,2022-01,2022,1,2,True,True,0.7494809037823951,0,0.877817338928865,0,0.7809691300979769,0,0.7478838328681728,0
Faisalabad,2022-02,2022,2,3,True,True,0.6567681238965699,0,0.6367978747956594,0,0.7359685552256077,0,0.7622660642482911,0
Faisalabad,2022-03,2022,3,1,False,False,0.44249479006020076,0,0.5138747450358028,0,0.47301277597346936,0,0.369744826834875,0
Faisalabad,2022-04,2022,4,1,False,False,0.6397653924510212,0,0.5440138795500522,0,0.651146943376264,0,0.6905606145321463,0
Faisalabad,2022-05,2022,5,1,False,False,0.7015346045490944,0,0.6592603120428164,0,0.728604065171504,0,0.6932168825328919,0
Faisalabad,2022-06,2022,6,1,False,False,0.22448385925139847,0,0.06643533227074588,0,0.22079216464250578,0,0.323325178036523,0
Faisalabad,2022-07,2022,7,0,False,False,-1.0183295283204616,0,-1.1343191468673641,0,-1.0203830733479204,0,-0.9201201848115269,0
Faisalabad,2022-08,2022,8,0,False,False,-1.275657261226247,0,-1.421413007787508,0,-1.333514635653256,0,-1.1948860524220548,0
Faisalabad,2022-09,2022,9,0,False,False,-0.7623121945044282,0,-0.8312529677041894,0,-0.76969493918634,0,-0.7146093894449953,0
Faisalabad,2022-10,2022,10,0,False,True,-0.27260493967970933,0,-0.22542893872145764,0,-0.2615869892048147,0,-0.3458182577023273,0
Faisalabad,2022-11,2022,11,0,False,True,-0.19670060280902585,0,-0.006534160738550718,0,-0.22603105671470725,0,-0.34758172605635007,0
Faisalabad,2022-12,2022,12,1,False,True,0.11107685254919841,0,0.3207487391951311,0,0.020717059619716455,0,-0.0639817886156365,0
Faisalabad,2023-01,2023,1,2,True,True,0.25271018269484163,0,0.46337059602711933,0,0.25407054041223565,0,0.20353701623269982,0
Faisalabad,2023-02,2023,2,0,False,True,-0.41166284437773293,0,-0.28318977057778355,0,-0.3629025058824271,0,-0.4729131913266805,0
Faisalabad,2023-03,2023,3,0,False,False,-0.7928836168886004,0,-0.8829809077368029,0,-0.8367056413999792,0,-0.7137271818503481,0
Faisalabad,2023-04,2023,4,1,False,False,0.2035138950687035,0,-0.05489758477736874,0,0.16127324229981788,0,0.39136441641216774,0
Faisalabad,2023-05,2023,5,2,True,False,0.46723691266414946,0,0.25096527601178253,0,0.4478309006619001,0,0.6247276104542698,0
Faisalabad,2023-06,2023,6,0,False,False,-0.10228259025651262,0,-0.2059438094899366,0,-0.1197146687965715,0,-0.05876233573453257,0
Faisalabad,2023-07,2023,7,0,False,False,-0.8149472475106322,0,-0.8106301721115508,0,-0.8003430609659634,0,-0.7943840103837814,0
Faisalabad,2023-08,2023,8,1,False,False,-0.3326172653906929,0,-0.41946936929219136,0,-0.3447858421061155,0,-0.3364016613994761,0
Faisalabad,2023-09,2023,9,0,False,False,-0.5297892473119088,0,-0.5302909062913026,0,-0.5434609208973008,0,-0.5747902636934871,0
Faisalabad,2023-10,2023,10,1,False,True,0.1317385425311729,0,0.2803113244185641,0,0.20479978610390331,0,-0.014695867481216762,0
Faisalabad,2023-11,2023,11,1,False,True,0.8504836964582588,0,0.973065645132273,0,0.921565117679715,0,0.7589722579321458,0
Faisalabad,2023-12,2023,12,2,True,True,1.0784995823189547,1,1.219689678687196,1,1.018373052890786,1,0.9870732108382428,0
Faisalabad,2024-01,2024,1,2,True,True,1.064965457646505,1,1.1836191650848547,1,1.0036035560103678,1,1.0178373232192817,1
Faisalabad,2024-02,2024,2,1,False,True,-0.007353879221333737,0,-0.12424967918819105,0,-0.0704166490074416,0,0.07406908572047996,0
Faisalabad,2024-03,2024,3,0,False,False,-0.2995873635586936,0,-0.4701191987316612,0,-0.38525552242879496,0,-0.21365909064769859,0
Faisalabad,2024-04,2024,4,1,False,False,0.20128244141486512,0,-0.037764142145881766,0,0.13955872677987635,0,0.37992870765495573,0
Faisalabad,2024-05,2024,5,2,True,False,0.5854020270469245,0,0.561702515389507,0,0.6222826090266848,0,0.6072345964527266,0
Faisalabad,2024-06,2024,6,0,False,False,0.12538649909042346,0,0.0714016030428575,0,0.14816155168584863,0,0.16586519641101688,0
Faisalabad,2024-07,2024,7,0,False,False,-0.8160496554115864,0,-0.8390229088266563,0,-0.778161109968097,0,-0.7810879394069103,0
Faisalabad,2024-08,2024,8,0,False,False,-1.205389981279835,0,-1.224635108296077,0,-1.2091881334679,0,-1.1829184614432644,0
Faisalabad,2024-09,2024,9,0,False,False,-0.5861903096830497,0,-0.572682603922839,0,-0.5911960718828084,0,-0.6083190953620451,0
Faisalabad,2024-10,2024,10,0,False,True,-0.09319578956211876,0,0.056019617956977685,0,-0.044700441446678535,0,-0.1974911744538719,0
Faisalabad,2024-11,2024,11,2,True,True,0.7971102843829987,0,1.0201106975075835,1,0.9033584075624352,0,0.5751084417123706,0
Faisalabad,2024-12,2024,12,1,False,True,0.2336202691349023,0,0.3756200421295285,0,0.2619530771365103,0,0.16343241014296045,0
Faisalabad,2025-01,2025,1,2,True,True,0.5903250698134705,0,0.7195096645656595,0,0.5581839105693027,0,0.5307926380595769,0
Faisalabad,2025-02,2025,2,1,False,True,-0.043768401427382114,0,-0.17722032305905008,0,-0.032866288698619794,0,0.11732216762088374,0
Faisalabad,2025-03,2025,3,1,False,False,-0.18463221915744837,0,-0.3740922935072806,0,-0.22422167948192243,0,-0.02507835196049217,0
Faisalabad,2025-04,2025,4,3,True,False,0.7960186924450275,0,0.7426275088803574,0,0.8301626590437744,0,0.8293959130011217,0
Faisalabad,2025-05,2025,5,2,True,False,0.9655606004526199,0,0.9597133822980854,0,1.0512016777010094,0,0.9614675144554712,0
Faisalabad,2025-06,2025,6,0,False,False,0.10358612767473785,0,0.09162080062263332,0,0.15714719030809163,0,0.11661514400818675,0
Faisalabad,2025-07,2025,7,0,False,False,-0.9204211146551271,0,-0.990462848975922,0,-0.9229220078581983,0,-0.8484592381556513,0
Faisalabad,2025-08,2025,8,0,False,False,-1.0653404985358734,0,-1.1709749975662265,0,-1.09556365770967,0,-1.012395150217954,0
Faisalabad,2025-09,2025,9,0,False,False,-0.8855060238481284,0,-0.9993943378921086,0,-0.9430308438904054,0,-0.8469106780223113,0
Faisalabad,2025-10,2025,10,0,False,True,0.014551867766194826,0,0.10648246675908762,0,0.03630264208063645,0,-0.10755220874403351,0
Faisalabad,2025-11,2025,11,2,True,True,0.4745528685987948,0,0.7035592171307747,0,0.4585290896129917,0,0.2807558113195412,0
Faisalabad,2025-12,2025,12,2,True,True,0.15507303087310575,0,0.3886317607439823,0,0.1270773083230008,0,0.004046438635651753,0
Faisalabad,2026-01,2026,1,2,True,True,0.41917315697293445,0,0.7786666753536676,0,0.4193498455226792,0,0.19357087187939057,0
Faisalabad,2026-02,2026,2,0,False,True,-0.26869733861011225,0,-0.1365246142194565,0,-0.19466195367295086,0,-0.3257023504184603,0
Faisalabad,2026-03,2026,3,0,False,False,-0.6548529868531227,0,-0.8491901800778325,0,-0.7574698506532234,0,-0.5430407795823581,0
Faisalabad,2026-04,2026,4,0,False,False,-0.13676288523049274,0,-0.3046373706084677,0,-0.15178250813865882,0,0.005826130046470363,0
Faisalabad,2026-05,2026,5,3,True,False,0.7164716060784961,0,0.6503820238563228,0,0.7232432288998092,0,0.7280391573236735,0
Faisalabad,2026-06,2026,6,1,False,False,-0.07533155235769301,0,-0.13869653430422713,0,-0.038678761957645524,0,-0.058693029248703676,0
Gurugram,2018-07,2018,7,1,False,False,-0.38982262670211737,0,-0.6309158576166601,0,-0.40021231271444097,0,-0.21802696786177023,0
Gurugram,2018-08,2018,8,0,False,False,-0.7388751579432423,0,-0.8807800334559571,0,-0.766677567661314,0,-0.620928762629287,0
Gurugram,2018-09,2018,9,0,False,False,-0.39964458440369527,0,-0.5273283258059934,0,-0.42029204786689045,0,-0.28936537245714217,0
Gurugram,2018-10,2018,10,1,False,True,0.6620293263258752,0,0.6518124931137554,0,0.6914284461219612,0,0.6589069404688772,0
Gurugram,2018-11,2018,11,1,False,True,0.42119939603341094,0,0.6059402739784758,0,0.4455783619868004,0,0.24182543425933192,0
Gurugram,2018-12,2018,12,2,True,True,0.44511364668976705,0,0.7812714497863774,0,0.45017512013388183,0,0.22758872821998855,0
Gurugram,2019-01,2019,1,1,False,True,0.29154431545739334,0,0.5135440825829694,0,0.3117117144123757,0,0.1594140638287027,0
Gurugram,2019-02,2019,2,1,False,True,-0.18164334456573458,0,-0.014640911113160904,0,-0.2531728293956661,0,-0.3216836715423694,0
Gurugram,2019-03,2019,3,0,False,False,-0.01868776303724302,0,-0.07945275910006674,0,-0.08652225735128383,0,-0.014442545268854896,0
Gurugram,2019-04,2019,4,1,False,False,0.6830366989052923,0,0.6705641614938955,0,0.67236071248216,0,0.6408175811450363,0
Gurugram,2019-05,2019,5,1,False,False,0.3631516156145703,0,0.18973530573287778,0,0.347522806430828,0,0.453020094408157,0
Gurugram,2019-06,2019,6,1,False,False,0.45446375636868785,0,0.30633291759157366,0,0.47293158417836045,0,0.5751625713208536,0
Gurugram,2019-07,2019,7,0,False,False,-0.6765558519289355,0,-0.9426882022406458,0,-0.6981461503079317,0,-0.48260600622112104,0
Gurugram,2019-08,2019,8,0,False,False,-0.9643625071614743,0,-1.1338960501488466,0,-1.0128537865051532,0,-0.8410798630507212,0
Gurugram,2019-09,2019,9,0,False,False,-0.8677499585283859,0,-0.9012185505223902,0,-0.8589424720414802,0,-0.8209496132302634,0
Gurugram,2019-10,2019,10,1,False,True,0.1861591968013799,0,0.3112462072660029,0,0.26203577379485166,0,0.09704062639274892,0
Gurugram,2019-11,2019,11,1,False,True,-0.2755330061651323,0,-0.0370183079517685,0,-0.17759957883795707,0,-0.4651299812457439,0
Gurugram,2019-12,2019,12,3,True,True,1.0061768482395825,1,1.1174921064095598,1,1.0206744831408971,1,1.0204367434635768,1
Gurugram,2020-01,2020,1,2,True,True,0.35958616382640035,0,0.46772149112127404,0,0.3410337602674057,0,0.3214591241951078,0
Gurugram,2020-02,2020,2,1,False,True,0.4396864168839903,0,0.40259725847643824,0,0.41009733128141207,0,0.4863112594755112,0
Gurugram,2020-03,2020,3,1,False,False,0.08531126297925061,0,-0.11235149052594218,0,0.016929083678508358,0,0.21191727216189368,0
Gurugram,2020-04,2020,4,1,False,False,0.30399151176530714,0,0.0809936321199935,0,0.2506755868514281,0,0.4137364949488548,0
Gurugram,2020-05,2020,5,1,False,False,0.3737968240970142,0,0.24166184401443858,0,0.3575160161428333,0,0.4223559229395224,0
